clock,fastBreak,foul,gameId,index,isFastBreak,pid,pts,qtr,scorerId,x,y
707.0,False,False,1460214.0,32976.0,,237675.0,2.0,1.0,262890.0,1.7,0.9
606.0,False,False,1460214.0,32976.0,,552523.0,2.0,1.0,457598.0,1.7,0.9
574.0,False,False,1460214.0,32976.0,,608661.0,2.0,1.0,553166.0,-1.1,2.3
451.0,True,False,1460214.0,32976.0,,608661.0,2.0,1.0,553166.0,2.1,1.2
387.0,False,False,1460214.0,32976.0,,398043.0,2.0,1.0,237675.0,0.0,0.1
348.0,False,False,1460214.0,32976.0,,552523.0,2.0,1.0,457598.0,-1.8,2.2
304.0,False,False,1460214.0,32976.0,,457598.0,2.0,1.0,608661.0,-0.2,4.8
281.0,False,False,1460214.0,32976.0,,262890.0,3.0,1.0,398043.0,-16.4,19.0
77.0,False,False,1460214.0,32976.0,,280587.0,3.0,1.0,58293.0,-3.2,25.5
37.5,False,False,1460214.0,32976.0,,553166.0,3.0,1.0,552523.0,6.7,24.2
0.0,False,False,1460214.0,32976.0,,457598.0,3.0,1.0,58948.0,23.4,7.1
705.0,False,False,1460214.0,32976.0,,58948.0,2.0,2.0,462970.0,-11.6,17.0
626.0,False,False,1460214.0,32976.0,,280587.0,3.0,2.0,58293.0,23.1,5.6
603.0,False,False,1460214.0,32976.0,,748788.0,2.0,2.0,462970.0,-2.4,7.5
295.0,False,False,1460214.0,32976.0,,739958.0,2.0,2.0,262890.0,0.6,1.9
216.0,False,False,1460214.0,32976.0,,553166.0,2.0,2.0,457598.0,3.6,5.5
205.0,False,False,1460214.0,32976.0,,398043.0,3.0,2.0,237675.0,-14.9,21.1
191.0,False,False,1460214.0,32976.0,,457598.0,2.0,2.0,552523.0,-7.1,3.1
31.1,True,False,1460214.0,32976.0,,398043.0,2.0,2.0,280587.0,0.0,0.1
676.0,True,False,1460214.0,32976.0,,608661.0,2.0,3.0,552523.0,-4.5,2.2
591.0,True,False,1460214.0,32976.0,,237675.0,2.0,3.0,58293.0,0.6,1.7
559.0,False,False,1460214.0,32976.0,,553166.0,2.0,3.0,608661.0,-0.8,2.0
532.0,True,False,1460214.0,32976.0,,398043.0,2.0,3.0,237675.0,2.3,1.1
512.0,False,False,1460214.0,32976.0,,608661.0,2.0,3.0,457598.0,-7.1,10.8
472.0,False,False,1460214.0,32976.0,,553166.0,2.0,3.0,457598.0,1.2,17.3
435.0,False,False,1460214.0,32976.0,,58293.0,2.0,3.0,280587.0,0.0,0.1
181.0,False,False,1460214.0,32976.0,,608661.0,2.0,3.0,552523.0,1.3,4.5
95.0,False,False,1460214.0,32976.0,,237675.0,2.0,3.0,746146.0,0.0,1.2
47.0,False,False,1460214.0,32976.0,,739958.0,2.0,3.0,58293.0,-10.0,17.2
1.0,True,False,1460214.0,32976.0,,739958.0,2.0,3.0,410764.0,1.0,1.9
707.0,False,False,1460214.0,32976.0,,58293.0,3.0,4.0,739958.0,8.4,24.1
649.0,False,False,1460214.0,32976.0,,457598.0,3.0,4.0,462970.0,22.8,4.8
533.0,False,False,1460214.0,32976.0,,608661.0,2.0,4.0,462970.0,-10.6,20.0
476.0,False,False,1460214.0,32976.0,,398043.0,2.0,4.0,280587.0,1.2,0.9
383.0,False,False,1460214.0,32976.0,,262890.0,3.0,4.0,58293.0,7.3,25.4
342.0,False,False,1460214.0,32976.0,,398043.0,2.0,4.0,262890.0,2.9,7.7
306.0,False,False,1460214.0,32976.0,,398043.0,2.0,4.0,237675.0,0.0,0.1
207.0,False,False,1460214.0,32976.0,,398043.0,3.0,4.0,739958.0,20.7,15.1
145.0,False,False,1460214.0,32976.0,,398043.0,3.0,4.0,746146.0,23.0,4.8
55.5,False,False,1460214.0,32976.0,,608661.0,2.0,4.0,457598.0,-2.3,18.7
666.0,False,False,1460215.0,33016.0,,57934.0,2.0,1.0,174092.0,6.2,16.2
650.0,False,False,1460215.0,33016.0,,229598.0,2.0,1.0,399725.0,-6.4,-0.2
614.0,False,False,1460215.0,33016.0,,229598.0,2.0,1.0,172643.0,-13.4,16.0
597.0,False,False,1460215.0,33016.0,,266369.0,2.0,1.0,278110.0,2.1,0.1
578.0,False,False,1460215.0,33016.0,,399725.0,3.0,1.0,172643.0,18.4,17.8
541.0,False,False,1460215.0,33016.0,,509169.0,2.0,1.0,266369.0,8.4,1.7
474.0,False,False,1460215.0,33016.0,,399725.0,2.0,1.0,172643.0,18.5,12.6
377.0,False,False,1460215.0,33016.0,,509169.0,3.0,1.0,174092.0,22.5,2.3
363.0,False,False,1460215.0,33016.0,,229598.0,3.0,1.0,172643.0,-19.0,18.1
337.0,True,False,1460215.0,33016.0,,168051.0,2.0,1.0,398142.0,0.9,3.0
217.0,True,False,1460215.0,33016.0,,229598.0,2.0,1.0,399725.0,0.0,0.1
202.0,False,False,1460215.0,33016.0,,278110.0,2.0,1.0,168061.0,-17.9,-1.1
161.0,False,False,1460215.0,33016.0,,168061.0,2.0,1.0,278110.0,1.2,7.8
103.0,False,False,1460215.0,33016.0,,278110.0,3.0,1.0,292394.0,17.6,18.6
45.1,False,False,1460215.0,33016.0,,399725.0,2.0,1.0,3388.0,-5.2,18.7
20.9,False,False,1460215.0,33016.0,,174025.0,3.0,1.0,292394.0,-2.7,26.1
2.3,False,False,1460215.0,33016.0,,3388.0,3.0,1.0,329824.0,8.9,25.0
650.0,False,False,1460215.0,33016.0,,174025.0,3.0,2.0,292394.0,13.2,22.8
618.0,False,False,1460215.0,33016.0,,168061.0,2.0,2.0,292394.0,6.9,11.5
578.0,True,False,1460215.0,33016.0,,168061.0,2.0,2.0,292394.0,-0.8,1.2
535.0,False,False,1460215.0,33016.0,,329824.0,2.0,2.0,3388.0,-5.4,19.8
399.0,False,False,1460215.0,33016.0,,399725.0,3.0,2.0,3388.0,-12.2,20.8
386.0,False,False,1460215.0,33016.0,,402984.0,2.0,2.0,57934.0,-4.1,2.5
356.0,False,False,1460215.0,33016.0,,174025.0,3.0,2.0,292394.0,17.6,20.5
249.0,False,False,1460215.0,33016.0,,57934.0,2.0,2.0,402984.0,2.0,-0.5
141.0,True,False,1460215.0,33016.0,,229598.0,2.0,2.0,399725.0,1.3,0.3
90.0,False,False,1460215.0,33016.0,,229598.0,2.0,2.0,172643.0,2.1,-0.3
32.9,False,False,1460215.0,33016.0,,229598.0,2.0,2.0,398142.0,0.0,0.1
683.0,False,False,1460215.0,33016.0,,278110.0,2.0,3.0,266369.0,18.7,-1.6
665.0,False,False,1460215.0,33016.0,,399725.0,2.0,3.0,172643.0,-17.7,12.9
647.0,False,False,1460215.0,33016.0,,509169.0,3.0,3.0,174092.0,12.4,22.7
566.0,False,False,1460215.0,33016.0,,229598.0,2.0,3.0,398142.0,1.3,2.3
455.0,False,False,1460215.0,33016.0,,278110.0,2.0,3.0,402984.0,7.7,19.2
442.0,False,False,1460215.0,33016.0,,229598.0,2.0,3.0,172643.0,-14.4,13.1
417.0,True,False,1460215.0,33016.0,,229598.0,2.0,3.0,168051.0,1.8,-0.3
375.0,False,False,1460215.0,33016.0,,57934.0,2.0,3.0,292394.0,-13.1,-1.6
333.0,True,False,1460215.0,33016.0,,229598.0,2.0,3.0,168051.0,1.8,0.0
292.0,True,False,1460215.0,33016.0,,172643.0,3.0,3.0,168051.0,23.1,0.1
162.0,False,False,1460215.0,33016.0,,229598.0,2.0,3.0,399725.0,2.4,2.8
112.0,False,False,1460215.0,33016.0,,229598.0,3.0,3.0,263231.0,-22.3,9.1
29.7,False,False,1460215.0,33016.0,,174025.0,2.0,3.0,168061.0,-15.5,-0.8
689.0,False,False,1460215.0,33016.0,,3388.0,2.0,4.0,263904.0,1.2,1.2
669.0,False,False,1460215.0,33016.0,,402984.0,3.0,4.0,292394.0,-6.2,25.0
644.0,False,False,1460215.0,33016.0,,174025.0,2.0,4.0,168061.0,-0.2,1.2
579.0,False,False,1460215.0,33016.0,,174025.0,3.0,4.0,292394.0,-13.6,21.9
532.0,False,False,1460215.0,33016.0,,292394.0,2.0,4.0,402984.0,1.2,-0.3
372.0,False,False,1460215.0,33016.0,,292394.0,2.0,4.0,174025.0,1.2,-0.8
220.0,False,False,1460215.0,33016.0,,278110.0,3.0,4.0,292394.0,19.3,16.2
189.0,False,False,1460215.0,33016.0,,174025.0,2.0,4.0,168061.0,1.7,-1.0
166.0,False,False,1460215.0,33016.0,,229598.0,3.0,4.0,3388.0,10.2,24.2
120.0,False,False,1460215.0,33016.0,,278110.0,2.0,4.0,402984.0,-9.5,17.3
110.0,False,False,1460215.0,33016.0,,229598.0,2.0,4.0,3388.0,8.9,17.5
703.0,False,False,1460216.0,33068.0,,262882.0,2.0,1.0,462461.0,3.1,1.1
679.0,False,False,1460216.0,33068.0,,266367.0,2.0,1.0,462461.0,-1.5,-0.6
631.0,False,False,1460216.0,33068.0,,659767.0,2.0,1.0,457598.0,2.0,4.5
469.0,False,False,1460216.0,33068.0,,262882.0,3.0,1.0,552403.0,-4.6,25.4
449.0,False,False,1460216.0,33068.0,,552523.0,3.0,1.0,65871.0,7.5,25.7
338.0,False,False,1460216.0,33068.0,,262882.0,2.0,1.0,462461.0,-1.9,-1.0
258.0,False,False,1460216.0,33068.0,,457598.0,2.0,1.0,659767.0,2.8,-0.2
243.0,False,False,1460216.0,33068.0,,262882.0,2.0,1.0,513607.0,1.7,0.6
230.0,False,False,1460216.0,33068.0,,65900.0,2.0,1.0,552523.0,-15.0,5.2
670.0,False,False,1460216.0,33068.0,,608661.0,3.0,2.0,65871.0,-6.0,25.8
588.0,False,False,1460216.0,33068.0,,608661.0,2.0,2.0,483372.0,0.0,0.1
555.0,True,False,1460216.0,33068.0,,552183.0,2.0,2.0,398068.0,-3.5,14.6
517.0,False,False,1460216.0,33068.0,,552183.0,2.0,2.0,462461.0,-1.3,0.1
505.0,False,False,1460216.0,33068.0,,659767.0,3.0,2.0,65871.0,14.4,22.8
475.0,True,False,1460216.0,33068.0,,609843.0,2.0,2.0,659767.0,0.0,2.0
453.0,False,False,1460216.0,33068.0,,659767.0,3.0,2.0,609843.0,22.5,0.0
428.0,True,False,1460216.0,33068.0,,659767.0,2.0,2.0,483372.0,0.0,0.1
283.0,False,False,1460216.0,33068.0,,608661.0,2.0,2.0,483372.0,0.0,0.1
270.0,False,False,1460216.0,33068.0,,262882.0,3.0,2.0,514882.0,-20.4,15.1
171.0,False,False,1460216.0,33068.0,,262882.0,3.0,2.0,514882.0,0.4,23.9
154.0,True,False,1460216.0,33068.0,,262882.0,2.0,2.0,513607.0,-1.0,1.4
88.0,False,False,1460216.0,33068.0,,552403.0,3.0,2.0,266367.0,22.5,1.9
48.9,False,False,1460216.0,33068.0,,262882.0,3.0,2.0,266367.0,-24.8,1.9
36.4,False,False,1460216.0,33068.0,,553166.0,2.0,2.0,552523.0,-6.7,3.9
