clock,fastBreak,foul,gameId,index,isFastBreak,pid,pts,qtr,scorerId,x,y
629.0,False,False,1459964.0,22445.0,,332691.0,3.0,3.0,229738.0,-23.1,-1.0
607.0,False,False,1459964.0,22445.0,,168051.0,3.0,3.0,172643.0,7.2,24.7
594.0,False,False,1459964.0,22445.0,,599805.0,2.0,3.0,229738.0,10.8,9.4
580.0,False,False,1459964.0,22445.0,,168051.0,2.0,3.0,399725.0,-2.3,0.6
569.0,False,False,1459964.0,22445.0,,599805.0,2.0,3.0,553573.0,-3.0,3.7
212.0,False,False,1459964.0,22445.0,,229598.0,3.0,3.0,168051.0,-11.6,24.4
149.0,False,False,1459964.0,22445.0,,395388.0,2.0,3.0,263217.0,1.3,2.2
108.0,False,False,1459964.0,22445.0,,229598.0,2.0,3.0,263904.0,-1.5,0.7
52.9,True,False,1459964.0,22445.0,,395388.0,2.0,3.0,599805.0,1.5,2.6
657.0,True,False,1459964.0,22445.0,,399725.0,2.0,4.0,601139.0,1.7,2.3
626.0,True,False,1459964.0,22445.0,,399725.0,2.0,4.0,172997.0,-14.1,-1.7
522.0,False,False,1459964.0,22445.0,,172643.0,3.0,4.0,172997.0,-8.7,26.5
409.0,True,False,1459964.0,22445.0,,395388.0,2.0,4.0,263217.0,0.0,0.1
394.0,False,False,1459964.0,22445.0,,172643.0,2.0,4.0,399725.0,0.0,0.1
115.0,False,False,1459964.0,22445.0,,229738.0,3.0,4.0,553573.0,13.2,23.0
95.0,False,False,1459964.0,22445.0,,172643.0,2.0,4.0,168051.0,-0.4,2.8
619.0,False,False,1459965.0,22486.0,,296572.0,3.0,1.0,264019.0,-23.2,1.9
501.0,False,False,1459965.0,22486.0,,61849.0,2.0,1.0,75344.0,0.0,0.1
469.0,False,False,1459965.0,22486.0,,296572.0,2.0,1.0,229569.0,1.0,0.1
314.0,False,False,1459965.0,22486.0,,61849.0,3.0,1.0,296572.0,-19.9,15.9
303.0,False,False,1459965.0,22486.0,,609790.0,3.0,1.0,525052.0,19.6,16.0
288.0,False,False,1459965.0,22486.0,,61849.0,2.0,1.0,229569.0,17.9,1.4
150.0,False,False,1459965.0,22486.0,,226806.0,3.0,1.0,66433.0,17.9,17.0
29.1,False,False,1459965.0,22486.0,,699947.0,2.0,1.0,467471.0,9.1,14.2
694.0,False,False,1459965.0,22486.0,,226806.0,2.0,2.0,602135.0,19.3,5.2
313.0,False,False,1459965.0,22486.0,,699947.0,2.0,2.0,295436.0,13.5,14.2
264.0,False,False,1459965.0,22486.0,,61849.0,3.0,2.0,229569.0,-23.1,0.4
87.0,False,False,1459965.0,22486.0,,609790.0,2.0,2.0,467471.0,2.4,1.4
66.0,False,False,1459965.0,22486.0,,229569.0,2.0,2.0,61849.0,12.9,0.3
636.0,False,False,1459965.0,22486.0,,296572.0,3.0,3.0,264019.0,23.7,0.7
612.0,False,False,1459965.0,22486.0,,525052.0,2.0,3.0,295436.0,1.7,0.6
588.0,False,False,1459965.0,22486.0,,229569.0,3.0,3.0,264019.0,24.1,-0.5
492.0,False,False,1459965.0,22486.0,,61849.0,2.0,3.0,264019.0,0.7,0.7
295.0,False,False,1459965.0,22486.0,,525052.0,3.0,3.0,604734.0,-15.3,19.0
174.0,True,False,1459965.0,22486.0,,609790.0,2.0,3.0,609848.0,1.0,0.6
44.7,False,False,1459965.0,22486.0,,61849.0,3.0,3.0,66433.0,13.0,20.9
34.0,False,False,1459965.0,22486.0,,467471.0,3.0,3.0,699826.0,20.6,17.8
647.0,False,False,1459965.0,22486.0,,609790.0,2.0,4.0,467471.0,-17.7,0.7
557.0,False,False,1459965.0,22486.0,,525052.0,3.0,4.0,609790.0,18.5,17.9
355.0,False,False,1459965.0,22486.0,,609790.0,2.0,4.0,699826.0,2.3,0.3
673.0,False,False,1459966.0,22510.0,,457611.0,2.0,1.0,229912.0,0.0,0.1
620.0,True,False,1459966.0,22510.0,,468895.0,3.0,1.0,338365.0,-19.3,20.6
587.0,False,False,1459966.0,22510.0,,463121.0,2.0,1.0,330050.0,8.9,5.6
540.0,False,False,1459966.0,22510.0,,338365.0,2.0,1.0,552336.0,0.0,0.1
497.0,False,False,1459966.0,22510.0,,552336.0,2.0,1.0,229912.0,1.7,3.4
465.0,False,False,1459966.0,22510.0,,468895.0,2.0,1.0,457611.0,0.0,0.1
441.0,False,False,1459966.0,22510.0,,456451.0,2.0,1.0,463121.0,-12.3,12.9
424.0,False,False,1459966.0,22510.0,,229912.0,2.0,1.0,468895.0,0.9,2.2
407.0,False,False,1459966.0,22510.0,,463121.0,2.0,1.0,263229.0,-21.3,0.9
338.0,False,False,1459966.0,22510.0,,266554.0,2.0,1.0,263229.0,8.8,15.3
322.0,False,False,1459966.0,22510.0,,338365.0,2.0,1.0,229912.0,-8.6,3.9
170.0,False,False,1459966.0,22510.0,,330421.0,2.0,1.0,338365.0,1.0,0.6
132.0,False,False,1459966.0,22510.0,,338365.0,2.0,1.0,330421.0,0.6,5.6
50.9,False,False,1459966.0,22510.0,,266554.0,2.0,1.0,62176.0,0.0,0.1
29.6,False,False,1459966.0,22510.0,,58258.0,2.0,1.0,62176.0,-5.9,16.0
3.7,False,False,1459966.0,22510.0,,173004.0,3.0,1.0,338365.0,-1.5,25.4
563.0,False,False,1459966.0,22510.0,,330421.0,2.0,2.0,457611.0,0.6,18.4
534.0,True,False,1459966.0,22510.0,,58258.0,2.0,2.0,550131.0,1.8,-0.3
491.0,False,False,1459966.0,22510.0,,463121.0,2.0,2.0,550131.0,0.0,0.1
398.0,False,False,1459966.0,22510.0,,456451.0,3.0,2.0,463121.0,-12.3,22.8
366.0,False,False,1459966.0,22510.0,,330050.0,2.0,2.0,456451.0,-0.4,16.0
327.0,False,False,1459966.0,22510.0,,550131.0,2.0,2.0,463121.0,-16.9,10.4
223.0,False,False,1459966.0,22510.0,,552336.0,3.0,2.0,338365.0,-19.4,16.4
190.0,False,False,1459966.0,22510.0,,62176.0,3.0,2.0,266554.0,-23.4,0.6
102.0,True,False,1459966.0,22510.0,,552336.0,2.0,2.0,457611.0,0.4,4.4
85.0,False,False,1459966.0,22510.0,,266554.0,2.0,2.0,463121.0,1.7,1.1
72.0,False,False,1459966.0,22510.0,,468895.0,2.0,2.0,457611.0,-10.6,1.7
33.5,False,False,1459966.0,22510.0,,338365.0,2.0,2.0,552336.0,-1.3,0.7
671.0,False,False,1459966.0,22510.0,,463121.0,2.0,3.0,263229.0,0.7,2.6
663.0,True,False,1459966.0,22510.0,,338365.0,3.0,3.0,468895.0,6.2,25.2
635.0,True,False,1459966.0,22510.0,,457611.0,2.0,3.0,468895.0,0.0,0.1
610.0,True,False,1459966.0,22510.0,,552336.0,2.0,3.0,338365.0,-1.1,1.2
512.0,False,False,1459966.0,22510.0,,338365.0,2.0,3.0,468895.0,1.5,2.0
470.0,False,False,1459966.0,22510.0,,463121.0,2.0,3.0,266554.0,1.2,0.9
438.0,False,False,1459966.0,22510.0,,522878.0,3.0,3.0,266554.0,-18.0,17.3
310.0,False,False,1459966.0,22510.0,,338365.0,2.0,3.0,457611.0,10.5,4.4
286.0,False,False,1459966.0,22510.0,,463121.0,2.0,3.0,266554.0,0.1,4.5
270.0,False,False,1459966.0,22510.0,,338365.0,2.0,3.0,457611.0,7.2,8.9
245.0,False,False,1459966.0,22510.0,,456451.0,2.0,3.0,266554.0,-5.6,14.5
180.0,False,False,1459966.0,22510.0,,58258.0,2.0,3.0,266554.0,0.0,0.1
102.0,False,False,1459966.0,22510.0,,456451.0,2.0,3.0,522878.0,-10.9,14.2
626.0,False,False,1459966.0,22510.0,,173004.0,2.0,4.0,253980.0,0.0,0.1
453.0,True,False,1459966.0,22510.0,,338365.0,2.0,4.0,173004.0,0.0,0.1
434.0,False,False,1459966.0,22510.0,,456451.0,2.0,4.0,330050.0,0.0,0.1
417.0,False,False,1459966.0,22510.0,,229912.0,2.0,4.0,338365.0,9.4,7.5
411.0,True,False,1459966.0,22510.0,,456451.0,3.0,4.0,548610.0,-22.9,5.2
347.0,True,False,1459966.0,22510.0,,338365.0,3.0,4.0,457611.0,-15.0,23.3
296.0,False,False,1459966.0,22510.0,,266554.0,2.0,4.0,548610.0,1.5,1.5
254.0,False,False,1459966.0,22510.0,,548610.0,2.0,4.0,522878.0,4.2,7.5
199.0,False,False,1459966.0,22510.0,,456451.0,2.0,4.0,266554.0,0.1,8.8
177.0,False,False,1459966.0,22510.0,,229912.0,2.0,4.0,173004.0,0.0,0.1
159.0,False,False,1459966.0,22510.0,,463121.0,2.0,4.0,266554.0,0.2,2.0
141.0,True,False,1459966.0,22510.0,,463121.0,2.0,4.0,522878.0,-1.9,3.1
101.0,False,False,1459966.0,22510.0,,229912.0,2.0,4.0,457611.0,0.7,0.9
69.0,False,False,1459966.0,22510.0,,456451.0,2.0,4.0,463121.0,-1.3,1.1
700.0,False,False,1459967.0,22565.0,,395388.0,2.0,1.0,253975.0,7.3,1.2
635.0,True,False,1459967.0,22565.0,,395388.0,2.0,1.0,229738.0,2.0,0.1
592.0,True,False,1459967.0,22565.0,,253975.0,2.0,1.0,229738.0,0.0,0.1
518.0,False,False,1459967.0,22565.0,,395388.0,3.0,1.0,229738.0,23.3,0.0
500.0,False,False,1459967.0,22565.0,,3155.0,2.0,1.0,296379.0,0.0,4.8
451.0,False,False,1459967.0,22565.0,,3508.0,2.0,1.0,3155.0,0.0,0.1
319.0,False,False,1459967.0,22565.0,,3155.0,2.0,1.0,3361.0,-3.4,17.2
241.0,False,False,1459967.0,22565.0,,263217.0,2.0,1.0,253996.0,-0.5,0.0
207.0,False,False,1459967.0,22565.0,,214157.0,2.0,1.0,295420.0,2.8,0.7
163.0,False,False,1459967.0,22565.0,,253996.0,2.0,1.0,263217.0,2.3,-0.5
115.0,False,False,1459967.0,22565.0,,214157.0,3.0,1.0,393434.0,-22.8,1.5
89.0,False,False,1459967.0,22565.0,,214157.0,2.0,1.0,552805.0,4.5,2.0
58.5,False,False,1459967.0,22565.0,,393434.0,2.0,1.0,3361.0,-1.1,0.7
607.0,False,False,1459967.0,22565.0,,3361.0,2.0,2.0,295420.0,8.3,3.1
589.0,False,False,1459967.0,22565.0,,253975.0,2.0,2.0,553573.0,-1.3,0.0
247.0,True,False,1459967.0,22565.0,,395388.0,3.0,2.0,3315.0,23.6,1.7
226.0,False,False,1459967.0,22565.0,,3508.0,2.0,2.0,3155.0,-1.0,1.1
19.1,False,False,1459967.0,22565.0,,395388.0,3.0,2.0,3315.0,-23.1,7.4
0.2,False,False,1459967.0,22565.0,,3508.0,2.0,2.0,296379.0,9.4,1.7
641.0,False,False,1459967.0,22565.0,,295922.0,2.0,3.0,3155.0,5.1,18.7
615.0,False,False,1459967.0,22565.0,,395388.0,3.0,3.0,553573.0,-17.4,19.4
595.0,False,False,1459967.0,22565.0,,296379.0,2.0,3.0,3155.0,-1.3,0.9
393.0,False,False,1459967.0,22565.0,,395388.0,2.0,3.0,553573.0,0.0,0.1
239.0,False,False,1459967.0,22565.0,,395388.0,3.0,3.0,229738.0,22.8,2.3
189.0,False,False,1459967.0,22565.0,,3361.0,3.0,3.0,411562.0,23.0,11.2
179.0,False,False,1459967.0,22565.0,,395388.0,3.0,3.0,229738.0,23.0,2.5
169.0,False,False,1459967.0,22565.0,,3361.0,2.0,3.0,3155.0,0.0,0.1
118.0,False,False,1459967.0,22565.0,,295922.0,2.0,3.0,3155.0,7.8,0.9
77.0,False,False,1459967.0,22565.0,,553573.0,2.0,3.0,263217.0,-6.2,6.6
39.1,True,False,1459967.0,22565.0,,512591.0,3.0,3.0,411562.0,-14.4,19.5
19.5,False,False,1459967.0,22565.0,,295922.0,3.0,3.0,411562.0,-22.4,-2.2
702.0,False,False,1459967.0,22565.0,,3361.0,2.0,4.0,296379.0,3.1,0.0
655.0,True,False,1459967.0,22565.0,,214157.0,2.0,4.0,296379.0,-2.1,0.3
624.0,False,False,1459967.0,22565.0,,253996.0,2.0,4.0,253975.0,-1.0,0.1
569.0,False,False,1459967.0,22565.0,,253996.0,3.0,4.0,229738.0,23.9,1.2
516.0,False,False,1459967.0,22565.0,,411562.0,2.0,4.0,3155.0,1.3,0.7
456.0,False,False,1459967.0,22565.0,,411562.0,2.0,4.0,214157.0,0.7,0.9
423.0,True,False,1459967.0,22565.0,,552599.0,2.0,4.0,253996.0,0.0,0.1
399.0,True,False,1459967.0,22565.0,,512591.0,2.0,4.0,3155.0,0.0,0.1
352.0,False,False,1459967.0,22565.0,,295922.0,2.0,4.0,512591.0,15.9,14.0
252.0,True,False,1459967.0,22565.0,,395388.0,2.0,4.0,263217.0,3.6,-0.6
28.9,True,False,1459967.0,22565.0,,3315.0,3.0,4.0,395388.0,3.7,24.7
678.0,False,False,1459968.0,22607.0,,296572.0,2.0,1.0,229569.0,-1.1,0.1
662.0,True,False,1459968.0,22607.0,,296572.0,2.0,1.0,61849.0,2.3,0.4
618.0,False,False,1459968.0,22607.0,,296572.0,2.0,1.0,61849.0,15.7,9.1
485.0,False,False,1459968.0,22607.0,,61849.0,3.0,1.0,229569.0,16.5,18.7
476.0,False,False,1459968.0,22607.0,,214152.0,2.0,1.0,395374.0,18.1,0.0
422.0,False,False,1459968.0,22607.0,,229569.0,2.0,1.0,75344.0,1.8,0.1
384.0,False,False,1459968.0,22607.0,,410831.0,2.0,1.0,61849.0,-10.6,17.8
266.0,False,False,1459968.0,22607.0,,214152.0,3.0,1.0,3385.0,-22.8,0.0
233.0,False,False,1459968.0,22607.0,,551768.0,2.0,1.0,214152.0,2.3,0.0
216.0,False,False,1459968.0,22607.0,,410831.0,2.0,1.0,229569.0,0.6,0.6
198.0,False,False,1459968.0,22607.0,,214152.0,2.0,1.0,552806.0,0.0,0.1
176.0,False,False,1459968.0,22607.0,,229569.0,2.0,1.0,61849.0,1.0,0.6
170.0,False,False,1459968.0,22607.0,,214152.0,2.0,1.0,552007.0,2.0,0.6
66.0,False,False,1459968.0,22607.0,,229569.0,2.0,1.0,226806.0,0.7,3.9
697.0,False,False,1459968.0,22607.0,,66433.0,3.0,2.0,410831.0,18.4,17.5
657.0,False,False,1459968.0,22607.0,,296572.0,2.0,2.0,66433.0,12.4,1.1
578.0,True,False,1459968.0,22607.0,,296572.0,3.0,2.0,264019.0,-17.9,16.0
474.0,False,False,1459968.0,22607.0,,264019.0,2.0,2.0,61849.0,18.2,-0.2
397.0,False,False,1459968.0,22607.0,,410831.0,2.0,2.0,61849.0,-5.1,5.6
369.0,False,False,1459968.0,22607.0,,214152.0,3.0,2.0,551768.0,19.6,15.4
267.0,False,False,1459968.0,22607.0,,61849.0,3.0,2.0,296572.0,6.2,24.2
198.0,False,False,1459968.0,22607.0,,75344.0,2.0,2.0,229569.0,-14.4,0.3
183.0,False,False,1459968.0,22607.0,,214152.0,2.0,2.0,395374.0,0.7,1.1
107.0,False,False,1459968.0,22607.0,,229569.0,3.0,2.0,61849.0,-23.4,2.5
638.0,False,False,1459968.0,22607.0,,551768.0,2.0,3.0,214152.0,-1.1,0.1
569.0,True,False,1459968.0,22607.0,,214152.0,2.0,3.0,3314.0,0.0,0.1
524.0,False,False,1459968.0,22607.0,,61849.0,2.0,3.0,229569.0,2.3,0.4
509.0,False,False,1459968.0,22607.0,,214152.0,2.0,3.0,395374.0,0.1,6.1
385.0,False,False,1459968.0,22607.0,,61849.0,2.0,3.0,75344.0,0.0,0.9
292.0,False,False,1459968.0,22607.0,,395374.0,3.0,3.0,552007.0,-23.1,1.7
251.0,False,False,1459968.0,22607.0,,410831.0,2.0,3.0,229569.0,-15.3,12.6
199.0,False,False,1459968.0,22607.0,,395374.0,2.0,3.0,551768.0,0.7,0.6
680.0,True,False,1459968.0,22607.0,,552007.0,2.0,4.0,214152.0,0.0,0.1
653.0,False,False,1459968.0,22607.0,,229569.0,2.0,4.0,226806.0,1.5,0.9
532.0,False,False,1459968.0,22607.0,,229569.0,2.0,4.0,66433.0,1.0,0.4
478.0,False,False,1459968.0,22607.0,,410831.0,2.0,4.0,229569.0,0.0,0.1
434.0,False,False,1459968.0,22607.0,,296572.0,2.0,4.0,229569.0,20.3,0.0
247.0,False,False,1459968.0,22607.0,,61849.0,2.0,4.0,75344.0,-0.5,0.1
220.0,True,False,1459968.0,22607.0,,552007.0,2.0,4.0,214152.0,0.0,0.1
180.0,False,False,1459968.0,22607.0,,551768.0,3.0,4.0,3385.0,23.4,0.4
157.0,False,False,1459968.0,22607.0,,229569.0,3.0,4.0,66433.0,-24.0,1.2
124.0,False,False,1459968.0,22607.0,,229569.0,2.0,4.0,75344.0,-0.2,0.9
75.0,False,False,1459968.0,22607.0,,395374.0,3.0,4.0,214152.0,-20.5,18.9
590.0,False,False,1459969.0,22650.0,,3501.0,3.0,1.0,66858.0,8.1,25.7
506.0,True,False,1459969.0,22650.0,,599780.0,2.0,1.0,266394.0,-2.4,0.0
466.0,False,False,1459969.0,22650.0,,2989.0,2.0,1.0,3501.0,0.0,4.1
450.0,False,False,1459969.0,22650.0,,266394.0,2.0,1.0,292407.0,-3.7,0.1
436.0,False,False,1459969.0,22650.0,,178537.0,2.0,1.0,2989.0,-15.2,11.3
402.0,False,False,1459969.0,22650.0,,3501.0,3.0,1.0,178537.0,-23.7,0.0
371.0,False,False,1459969.0,22650.0,,266394.0,3.0,1.0,292407.0,5.0,24.6
356.0,False,False,1459969.0,22650.0,,510790.0,2.0,1.0,2989.0,-2.1,0.9
256.0,True,False,1459969.0,22650.0,,266394.0,2.0,1.0,292407.0,0.4,0.0
219.0,False,False,1459969.0,22650.0,,266394.0,3.0,1.0,550049.0,-20.7,15.7
197.0,True,False,1459969.0,22650.0,,457594.0,2.0,1.0,266394.0,0.6,-0.3
166.0,False,False,1459969.0,22650.0,,457594.0,3.0,1.0,550049.0,22.5,-0.2
151.0,False,False,1459969.0,22650.0,,3501.0,3.0,1.0,178537.0,-13.6,22.2
128.0,False,False,1459969.0,22650.0,,457594.0,2.0,1.0,292407.0,14.0,1.1
630.0,False,False,1459969.0,22650.0,,292401.0,2.0,2.0,295923.0,3.7,1.5
576.0,False,False,1459969.0,22650.0,,599812.0,2.0,2.0,511659.0,0.0,0.1
497.0,False,False,1459969.0,22650.0,,332666.0,2.0,2.0,399599.0,17.0,2.2
413.0,False,False,1459969.0,22650.0,,399599.0,3.0,2.0,332666.0,-10.9,24.4
398.0,False,False,1459969.0,22650.0,,172537.0,2.0,2.0,330047.0,1.0,7.1
367.0,True,False,1459969.0,22650.0,,330047.0,2.0,2.0,172537.0,1.7,0.7
247.0,False,False,1459969.0,22650.0,,457594.0,3.0,2.0,266394.0,-22.6,6.7
231.0,False,False,1459969.0,22650.0,,3501.0,2.0,2.0,330047.0,-13.6,4.8
196.0,False,False,1459969.0,22650.0,,3501.0,2.0,2.0,66858.0,0.0,0.1
53.8,True,False,1459969.0,22650.0,,172537.0,2.0,2.0,510790.0,0.0,0.1
42.9,False,False,1459969.0,22650.0,,457594.0,3.0,2.0,550049.0,-23.4,8.9
651.0,False,False,1459969.0,22650.0,,3501.0,2.0,3.0,2989.0,-17.2,1.1
592.0,False,False,1459969.0,22650.0,,266394.0,2.0,3.0,599780.0,0.0,0.1
431.0,True,False,1459969.0,22650.0,,178537.0,2.0,3.0,510790.0,0.0,0.1
372.0,False,False,1459969.0,22650.0,,266394.0,2.0,3.0,599780.0,2.3,3.3
358.0,False,False,1459969.0,22650.0,,178537.0,3.0,3.0,66858.0,22.8,0.7
336.0,False,False,1459969.0,22650.0,,3501.0,2.0,3.0,178537.0,0.7,6.0
320.0,False,False,1459969.0,22650.0,,266394.0,2.0,3.0,457594.0,-0.4,19.8
166.0,False,False,1459969.0,22650.0,,178537.0,2.0,3.0,66858.0,-19.0,0.0
117.0,False,False,1459969.0,22650.0,,266394.0,2.0,3.0,399599.0,10.8,3.4
72.0,False,False,1459969.0,22650.0,,457594.0,3.0,3.0,550049.0,-22.9,10.1
48.4,True,False,1459969.0,22650.0,,266394.0,2.0,3.0,550049.0,0.4,-1.1
31.2,False,False,1459969.0,22650.0,,178537.0,3.0,3.0,66858.0,-22.4,-0.3
26.9,True,False,1459969.0,22650.0,,266394.0,3.0,3.0,399599.0,-23.2,-0.5
658.0,False,False,1459969.0,22650.0,,172537.0,2.0,4.0,66858.0,0.0,0.1
586.0,False,False,1459969.0,22650.0,,172537.0,3.0,4.0,599812.0,-23.2,5.6
456.0,False,False,1459969.0,22650.0,,172537.0,2.0,4.0,178537.0,9.1,17.9
341.0,False,False,1459969.0,22650.0,,330047.0,3.0,4.0,599812.0,-16.0,19.4
305.0,False,False,1459969.0,22650.0,,178537.0,3.0,4.0,599812.0,17.3,19.7
172.0,False,False,1459969.0,22650.0,,172537.0,2.0,4.0,330047.0,-2.3,2.6
100.0,False,False,1459969.0,22650.0,,292401.0,2.0,4.0,457594.0,-2.1,0.3
26.9,False,False,1459969.0,22650.0,,263025.0,3.0,4.0,550049.0,-2.4,26.8
676.0,False,False,1459970.0,22696.0,,468895.0,3.0,1.0,338365.0,7.7,24.2
664.0,False,False,1459970.0,22696.0,,794503.0,3.0,1.0,743777.0,-22.8,4.5
605.0,False,False,1459970.0,22696.0,,458718.0,2.0,1.0,553607.0,-1.1,19.5
589.0,False,False,1459970.0,22696.0,,457611.0,2.0,1.0,468895.0,0.6,11.5
480.0,False,False,1459970.0,22696.0,,338365.0,2.0,1.0,229912.0,0.0,0.1
445.0,False,False,1459970.0,22696.0,,173004.0,3.0,1.0,338365.0,-23.2,2.6
418.0,False,False,1459970.0,22696.0,,552336.0,2.0,1.0,173004.0,0.0,0.1
400.0,False,False,1459970.0,22696.0,,743777.0,2.0,1.0,794503.0,0.4,7.8
283.0,False,False,1459970.0,22696.0,,458718.0,2.0,1.0,794503.0,0.0,0.1
218.0,True,False,1459970.0,22696.0,,458718.0,2.0,1.0,794503.0,0.0,0.1
206.0,False,False,1459970.0,22696.0,,395365.0,3.0,1.0,338365.0,-20.2,14.5
84.0,False,False,1459970.0,22696.0,,743777.0,2.0,1.0,66903.0,6.4,12.4
50.5,False,False,1459970.0,22696.0,,330421.0,2.0,1.0,338365.0,10.2,17.0
35.3,False,False,1459970.0,22696.0,,66903.0,2.0,1.0,553607.0,0.0,0.1
10.2,False,False,1459970.0,22696.0,,502908.0,2.0,1.0,743777.0,6.4,20.9
673.0,False,False,1459970.0,22696.0,,553607.0,3.0,2.0,794503.0,-13.9,20.1
629.0,False,False,1459970.0,22696.0,,468895.0,2.0,2.0,253980.0,-1.0,0.7
586.0,False,False,1459970.0,22696.0,,330421.0,2.0,2.0,468895.0,2.0,2.0
484.0,False,False,1459970.0,22696.0,,253980.0,3.0,2.0,173004.0,-23.4,4.5
462.0,False,False,1459970.0,22696.0,,253980.0,2.0,2.0,457611.0,-12.8,11.5
441.0,False,False,1459970.0,22696.0,,66903.0,3.0,2.0,743777.0,-17.9,22.2
304.0,False,False,1459970.0,22696.0,,794503.0,3.0,2.0,329710.0,7.0,25.5
212.0,False,False,1459970.0,22696.0,,338365.0,3.0,2.0,552336.0,-23.1,1.1
195.0,False,False,1459970.0,22696.0,,794503.0,3.0,2.0,743777.0,-22.4,1.9
142.0,False,False,1459970.0,22696.0,,253980.0,3.0,2.0,338365.0,23.7,0.4
121.0,False,False,1459970.0,22696.0,,329710.0,2.0,2.0,458718.0,18.2,2.3
85.0,False,False,1459970.0,22696.0,,794503.0,3.0,2.0,66903.0,-2.4,25.7
67.0,False,False,1459970.0,22696.0,,395365.0,2.0,2.0,457611.0,0.1,2.0
43.6,False,False,1459970.0,22696.0,,468895.0,2.0,2.0,395365.0,14.4,3.0
25.3,False,False,1459970.0,22696.0,,794503.0,2.0,2.0,66903.0,-12.8,7.7
5.6,False,False,1459970.0,22696.0,,338365.0,2.0,2.0,417020.0,0.0,0.1
652.0,False,False,1459970.0,22696.0,,338365.0,2.0,3.0,229912.0,5.0,6.0
615.0,False,False,1459970.0,22696.0,,743777.0,3.0,3.0,458718.0,-9.7,25.0
494.0,False,False,1459970.0,22696.0,,338365.0,2.0,3.0,552336.0,-0.8,2.0
467.0,False,False,1459970.0,22696.0,,468895.0,2.0,3.0,338365.0,-16.0,0.4
151.0,False,False,1459970.0,22696.0,,66903.0,2.0,3.0,458718.0,2.6,3.3
138.0,False,False,1459970.0,22696.0,,552336.0,2.0,3.0,338365.0,-0.5,1.4
126.0,False,False,1459970.0,22696.0,,502908.0,2.0,3.0,329710.0,-10.3,13.5
680.0,False,False,1459970.0,22696.0,,794503.0,2.0,4.0,502908.0,-1.8,8.3
647.0,False,False,1459970.0,22696.0,,553607.0,3.0,4.0,743777.0,-20.9,20.9
616.0,True,False,1459970.0,22696.0,,794503.0,3.0,4.0,743777.0,8.9,26.0
580.0,False,False,1459970.0,22696.0,,457611.0,3.0,4.0,468895.0,16.8,21.4
559.0,False,False,1459970.0,22696.0,,743777.0,3.0,4.0,329710.0,0.2,27.1
524.0,False,False,1459970.0,22696.0,,553607.0,2.0,4.0,329710.0,3.1,2.6
505.0,False,False,1459970.0,22696.0,,468895.0,2.0,4.0,457611.0,2.1,0.9
372.0,True,False,1459970.0,22696.0,,794503.0,2.0,4.0,743777.0,0.1,1.4
302.0,True,False,1459970.0,22696.0,,502908.0,2.0,4.0,743777.0,0.0,0.1
278.0,False,False,1459970.0,22696.0,,794503.0,3.0,4.0,743777.0,17.9,19.2
