clock,foul,gameId,index,isFreeThrow,make,pid,pts,qtr,x,y
164.0,False,1460464.0,167237.0,False,False,456450.0,0.0,3.0,23.0,3.4
149.0,False,1460464.0,167237.0,False,False,395374.0,0.0,3.0,4.8,4.7
140.0,False,1460464.0,167237.0,False,True,456450.0,2.0,3.0,-0.7,0.0
122.0,False,1460464.0,167237.0,False,False,551768.0,0.0,3.0,-0.2,0.1
115.0,False,1460464.0,167237.0,False,True,329830.0,2.0,3.0,-1.5,-0.2
96.0,False,1460464.0,167237.0,False,True,551768.0,2.0,3.0,14.3,-2.2
84.0,False,1460464.0,167237.0,False,True,552007.0,2.0,3.0,0.1,1.1
75.0,False,1460464.0,167237.0,False,True,395374.0,3.0,3.0,1.8,24.2
54.9,False,1460464.0,167237.0,False,True,552007.0,2.0,3.0,-0.2,0.3
31.8,False,1460464.0,167237.0,False,True,531447.0,3.0,3.0,22.0,11.0
8.9,False,1460464.0,167237.0,False,False,329830.0,0.0,3.0,12.4,24.4
0.2,False,1460464.0,167237.0,False,True,551768.0,2.0,3.0,8.1,10.2
705.0,False,1460464.0,167237.0,False,False,552007.0,0.0,4.0,-16.3,3.7
688.0,False,1460464.0,167237.0,False,True,214152.0,3.0,4.0,-16.9,20.0
655.0,False,1460464.0,167237.0,False,False,531447.0,0.0,4.0,22.6,-1.0
643.0,False,1460464.0,167237.0,False,False,329525.0,0.0,4.0,-16.1,-2.2
628.0,False,1460464.0,167237.0,False,True,214152.0,2.0,4.0,-14.6,0.6
611.0,False,1460464.0,167237.0,False,False,462444.0,0.0,4.0,-7.3,3.1
601.0,False,1460464.0,167237.0,False,False,462444.0,0.0,4.0,-1.5,26.5
581.0,False,1460464.0,167237.0,False,True,214152.0,3.0,4.0,-10.9,23.6
561.0,False,1460464.0,167237.0,False,False,214152.0,0.0,4.0,23.0,1.4
543.0,False,1460464.0,167237.0,False,False,457186.0,0.0,4.0,17.3,18.6
485.0,False,1460464.0,167237.0,False,False,253997.0,0.0,4.0,-19.6,8.9
477.0,False,1460464.0,167237.0,False,True,329525.0,2.0,4.0,1.8,14.0
453.0,False,1460464.0,167237.0,False,False,214152.0,0.0,4.0,14.6,26.1
443.0,False,1460464.0,167237.0,False,False,552007.0,0.0,4.0,-23.1,11.2
432.0,False,1460464.0,167237.0,False,False,552679.0,0.0,4.0,-1.1,0.7
419.0,False,1460464.0,167237.0,False,True,551768.0,3.0,4.0,22.8,4.7
405.0,False,1460464.0,167237.0,False,True,329525.0,2.0,4.0,-0.7,1.7
385.0,False,1460464.0,167237.0,False,False,551768.0,0.0,4.0,-13.8,21.1
348.0,False,1460464.0,167237.0,False,False,214152.0,0.0,4.0,8.9,18.7
341.0,False,1460464.0,167237.0,False,False,552007.0,0.0,4.0,22.5,0.9
318.0,False,1460464.0,167237.0,False,False,214152.0,0.0,4.0,8.9,3.9
294.0,False,1460464.0,167237.0,False,False,395374.0,0.0,4.0,18.4,16.8
250.0,False,1460464.0,167237.0,False,True,214152.0,2.0,4.0,-14.4,-1.3
244.0,False,1460464.0,167237.0,False,False,329830.0,0.0,4.0,4.2,3.1
242.0,False,1460464.0,167237.0,False,False,214162.0,0.0,4.0,-3.0,3.0
217.0,False,1460464.0,167237.0,False,True,395374.0,3.0,4.0,-23.1,-1.6
204.0,False,1460464.0,167237.0,False,False,329830.0,0.0,4.0,2.6,3.0
189.0,False,1460464.0,167237.0,False,True,329830.0,3.0,4.0,9.5,22.8
168.0,False,1460464.0,167237.0,False,False,551768.0,0.0,4.0,9.5,14.8
161.0,False,1460464.0,167237.0,False,False,329830.0,0.0,4.0,-0.2,0.7
140.0,False,1460464.0,167237.0,False,True,552806.0,2.0,4.0,0.1,0.9
125.0,False,1460464.0,167237.0,False,True,456450.0,3.0,4.0,-23.4,-0.2
92.0,False,1460464.0,167237.0,False,True,329525.0,2.0,4.0,0.0,-0.6
65.0,False,1460464.0,167237.0,False,False,552007.0,0.0,4.0,-1.3,2.5
60.0,False,1460464.0,167237.0,False,False,329830.0,0.0,4.0,3.2,4.2
37.4,False,1460464.0,167237.0,False,True,551768.0,3.0,4.0,-8.7,23.9
30.3,False,1460464.0,167237.0,False,True,263899.0,2.0,4.0,7.3,2.6
1.9,False,1460464.0,167237.0,False,False,329830.0,0.0,4.0,-2.1,29.0
702.0,False,1460465.0,167413.0,False,True,330453.0,3.0,1.0,23.3,-0.3
677.0,False,1460465.0,167413.0,False,True,522878.0,2.0,1.0,-9.7,10.1
656.0,False,1460465.0,167413.0,False,False,553306.0,0.0,1.0,-1.9,-0.3
645.0,False,1460465.0,167413.0,False,False,330050.0,0.0,1.0,-2.3,0.0
632.0,False,1460465.0,167413.0,False,False,739960.0,0.0,1.0,0.0,0.1
619.0,False,1460465.0,167413.0,False,False,550131.0,0.0,1.0,-18.8,17.8
604.0,False,1460465.0,167413.0,False,True,330453.0,3.0,1.0,-5.7,25.7
586.0,False,1460465.0,167413.0,False,False,522878.0,0.0,1.0,-14.9,24.7
544.0,False,1460465.0,167413.0,False,True,603106.0,2.0,1.0,1.7,-0.6
519.0,False,1460465.0,167413.0,False,False,456451.0,0.0,1.0,-22.3,10.5
507.0,False,1460465.0,167413.0,False,True,330453.0,2.0,1.0,-17.1,1.5
490.0,False,1460465.0,167413.0,False,True,330050.0,2.0,1.0,-1.5,18.6
467.0,False,1460465.0,167413.0,False,False,553306.0,0.0,1.0,-17.2,21.9
466.0,False,1460465.0,167413.0,False,False,330453.0,0.0,1.0,-1.3,-0.3
455.0,False,1460465.0,167413.0,False,False,603106.0,0.0,1.0,-10.1,7.8
446.0,False,1460465.0,167413.0,False,True,330050.0,2.0,1.0,1.8,-0.6
437.0,False,1460465.0,167413.0,False,True,739960.0,2.0,1.0,0.0,0.1
413.0,False,1460465.0,167413.0,False,False,522878.0,0.0,1.0,13.2,6.0
384.0,False,1460465.0,167413.0,False,True,463121.0,3.0,1.0,-12.2,21.9
366.0,False,1460465.0,167413.0,False,False,553306.0,0.0,1.0,-2.4,6.3
364.0,False,1460465.0,167413.0,False,True,739960.0,2.0,1.0,0.0,0.1
345.0,False,1460465.0,167413.0,False,True,330050.0,2.0,1.0,1.0,2.3
321.0,False,1460465.0,167413.0,False,False,603106.0,0.0,1.0,5.1,3.7
309.0,False,1460465.0,167413.0,False,True,522878.0,2.0,1.0,-5.1,3.7
289.0,False,1460465.0,167413.0,False,True,330453.0,3.0,1.0,-7.8,24.1
265.0,False,1460465.0,167413.0,False,False,550131.0,0.0,1.0,0.4,26.3
244.0,False,1460465.0,167413.0,False,True,603106.0,2.0,1.0,5.1,0.7
233.0,False,1460465.0,167413.0,False,False,463121.0,0.0,1.0,2.4,11.2
223.0,False,1460465.0,167413.0,False,True,330453.0,2.0,1.0,2.0,-1.3
162.0,False,1460465.0,167413.0,False,False,548610.0,0.0,1.0,9.4,23.9
135.0,False,1460465.0,167413.0,False,False,603106.0,0.0,1.0,-17.5,5.8
91.0,False,1460465.0,167413.0,False,True,338887.0,2.0,1.0,2.0,0.0
75.0,False,1460465.0,167413.0,False,False,463121.0,0.0,1.0,-11.6,12.7
52.9,False,1460465.0,167413.0,False,True,463121.0,2.0,1.0,-1.6,0.3
36.9,False,1460465.0,167413.0,False,False,575469.0,0.0,1.0,14.4,21.1
28.9,False,1460465.0,167413.0,False,False,463121.0,0.0,1.0,0.1,26.9
5.9,False,1460465.0,167413.0,False,False,575469.0,0.0,1.0,-13.3,15.6
5.1,False,1460465.0,167413.0,False,True,330453.0,2.0,1.0,0.0,0.1
691.0,False,1460465.0,167413.0,False,True,338887.0,2.0,2.0,9.4,4.2
680.0,False,1460465.0,167413.0,False,True,329190.0,2.0,2.0,15.5,9.3
641.0,False,1460465.0,167413.0,False,False,338887.0,0.0,2.0,8.6,18.6
636.0,False,1460465.0,167413.0,False,False,511074.0,0.0,2.0,-5.4,0.6
629.0,False,1460465.0,167413.0,False,False,522878.0,0.0,2.0,23.9,-1.6
619.0,False,1460465.0,167413.0,False,True,330050.0,2.0,2.0,6.4,2.6
594.0,False,1460465.0,167413.0,False,False,340764.0,0.0,2.0,9.5,5.0
574.0,False,1460465.0,167413.0,False,False,58258.0,0.0,2.0,23.6,-2.5
568.0,False,1460465.0,167413.0,False,False,456451.0,0.0,2.0,-17.9,2.0
541.0,False,1460465.0,167413.0,False,True,548610.0,2.0,2.0,-0.8,15.9
526.0,False,1460465.0,167413.0,False,False,462745.0,0.0,2.0,-23.4,-1.6
503.0,False,1460465.0,167413.0,False,False,456451.0,0.0,2.0,-12.8,5.5
482.0,False,1460465.0,167413.0,False,True,462745.0,2.0,2.0,-1.6,0.0
460.0,False,1460465.0,167413.0,False,True,330050.0,2.0,2.0,4.2,10.2
434.0,False,1460465.0,167413.0,False,False,553306.0,0.0,2.0,2.8,21.9
420.0,False,1460465.0,167413.0,False,False,522878.0,0.0,2.0,-1.8,0.0
397.0,False,1460465.0,167413.0,False,True,548610.0,2.0,2.0,0.0,0.1
387.0,False,1460465.0,167413.0,False,True,603106.0,2.0,2.0,-6.8,10.1
358.0,False,1460465.0,167413.0,False,True,456451.0,2.0,2.0,0.0,0.1
333.0,False,1460465.0,167413.0,False,False,603106.0,0.0,2.0,-10.9,15.4
324.0,False,1460465.0,167413.0,False,True,522878.0,2.0,2.0,-14.6,1.9
291.0,False,1460465.0,167413.0,False,True,522878.0,3.0,2.0,-23.7,0.0
270.0,False,1460465.0,167413.0,False,True,603106.0,2.0,2.0,10.6,17.2
260.0,False,1460465.0,167413.0,False,True,522878.0,2.0,2.0,11.1,0.1
242.0,False,1460465.0,167413.0,False,True,603106.0,2.0,2.0,0.0,0.1
232.0,False,1460465.0,167413.0,False,True,522878.0,3.0,2.0,-6.8,24.7
208.0,False,1460465.0,167413.0,False,False,463121.0,0.0,2.0,16.6,19.4
197.0,False,1460465.0,167413.0,False,True,462745.0,3.0,2.0,23.7,0.4
171.0,False,1460465.0,167413.0,False,False,739960.0,0.0,2.0,-4.1,1.2
170.0,False,1460465.0,167413.0,False,True,462745.0,2.0,2.0,0.0,0.1
160.0,False,1460465.0,167413.0,False,False,456451.0,0.0,2.0,8.6,24.7
127.0,False,1460465.0,167413.0,False,True,603106.0,2.0,2.0,2.1,0.0
119.0,False,1460465.0,167413.0,False,False,456451.0,0.0,2.0,-10.1,23.9
107.0,False,1460465.0,167413.0,False,False,739960.0,0.0,2.0,-2.9,2.0
88.0,False,1460465.0,167413.0,False,False,462745.0,0.0,2.0,-13.8,1.7
79.0,False,1460465.0,167413.0,False,True,463121.0,2.0,2.0,0.0,22.2
53.9,False,1460465.0,167413.0,False,True,463121.0,2.0,2.0,-1.1,21.7
38.9,False,1460465.0,167413.0,False,False,739960.0,0.0,2.0,0.0,0.1
24.9,False,1460465.0,167413.0,False,False,456451.0,0.0,2.0,17.3,18.9
19.9,False,1460465.0,167413.0,False,True,330453.0,2.0,2.0,2.1,-1.1
0.9,False,1460465.0,167413.0,False,False,548610.0,0.0,2.0,12.1,7.7
705.0,False,1460465.0,167413.0,False,False,550131.0,0.0,3.0,0.0,0.1
701.0,False,1460465.0,167413.0,False,True,463121.0,2.0,3.0,1.8,-0.6
686.0,False,1460465.0,167413.0,False,True,463121.0,3.0,3.0,-23.5,1.7
654.0,False,1460465.0,167413.0,False,True,522878.0,2.0,3.0,15.5,1.4
610.0,False,1460465.0,167413.0,False,True,330453.0,2.0,3.0,-0.4,1.9
590.0,False,1460465.0,167413.0,False,True,330050.0,2.0,3.0,2.0,-0.2
576.0,False,1460465.0,167413.0,False,True,830636.0,3.0,3.0,23.0,11.0
558.0,False,1460465.0,167413.0,False,False,463121.0,0.0,3.0,-2.4,15.7
542.0,False,1460465.0,167413.0,False,False,330050.0,0.0,3.0,-7.3,2.5
535.0,False,1460465.0,167413.0,False,False,330453.0,0.0,3.0,2.3,-0.3
526.0,False,1460465.0,167413.0,False,False,456451.0,0.0,3.0,-16.1,19.7
515.0,False,1460465.0,167413.0,False,True,330453.0,2.0,3.0,0.0,2.6
484.0,False,1460465.0,167413.0,False,True,330453.0,3.0,3.0,12.1,22.2
462.0,False,1460465.0,167413.0,False,True,550131.0,2.0,3.0,0.0,0.1
446.0,False,1460465.0,167413.0,False,False,830636.0,0.0,3.0,-10.0,24.1
421.0,False,1460465.0,167413.0,False,False,550131.0,0.0,3.0,-14.1,24.9
402.0,False,1460465.0,167413.0,False,False,462745.0,0.0,3.0,19.3,17.5
369.0,False,1460465.0,167413.0,False,False,330050.0,0.0,3.0,6.4,0.0
368.0,False,1460465.0,167413.0,False,True,550131.0,2.0,3.0,-2.3,4.2
321.0,False,1460465.0,167413.0,False,False,830636.0,0.0,3.0,19.6,17.0
310.0,False,1460465.0,167413.0,False,True,548610.0,3.0,3.0,15.5,20.8
291.0,False,1460465.0,167413.0,False,False,830636.0,0.0,3.0,6.4,2.5
285.0,False,1460465.0,167413.0,False,True,548610.0,2.0,3.0,0.0,0.1
263.0,False,1460465.0,167413.0,False,False,463121.0,0.0,3.0,-2.4,26.0
248.0,False,1460465.0,167413.0,False,False,575469.0,0.0,3.0,-2.3,0.0
222.0,False,1460465.0,167413.0,False,False,463121.0,0.0,3.0,9.7,9.7
211.0,False,1460465.0,167413.0,False,False,575469.0,0.0,3.0,-22.9,1.7
200.0,False,1460465.0,167413.0,False,False,463121.0,0.0,3.0,-1.9,-0.2
177.0,False,1460465.0,167413.0,False,True,463121.0,2.0,3.0,0.0,0.1
155.0,False,1460465.0,167413.0,False,False,462745.0,0.0,3.0,-3.2,1.1
145.0,False,1460465.0,167413.0,False,False,58258.0,0.0,3.0,16.6,20.0
126.0,False,1460465.0,167413.0,False,True,330453.0,2.0,3.0,15.2,3.4
112.0,False,1460465.0,167413.0,False,False,548610.0,0.0,3.0,-15.0,20.8
97.0,False,1460465.0,167413.0,False,True,330453.0,2.0,3.0,-14.4,3.4
79.0,False,1460465.0,167413.0,False,True,463121.0,2.0,3.0,-2.7,-0.3
72.0,False,1460465.0,167413.0,False,True,338887.0,2.0,3.0,-1.0,0.6
59.9,False,1460465.0,167413.0,False,False,550131.0,0.0,3.0,3.7,25.7
49.9,False,1460465.0,167413.0,False,False,330453.0,0.0,3.0,3.7,-0.3
44.0,False,1460465.0,167413.0,False,True,550131.0,2.0,3.0,0.0,0.1
30.9,False,1460465.0,167413.0,False,False,575469.0,0.0,3.0,11.1,17.6
7.9,False,1460465.0,167413.0,False,False,338887.0,0.0,3.0,-18.0,18.9
0.2,False,1460465.0,167413.0,False,False,58258.0,0.0,3.0,0.6,31.3
708.0,False,1460465.0,167413.0,False,False,739960.0,0.0,4.0,0.9,16.2
706.0,False,1460465.0,167413.0,False,False,340764.0,0.0,4.0,-0.2,-0.3
693.0,False,1460465.0,167413.0,False,True,522878.0,2.0,4.0,5.1,20.6
670.0,False,1460465.0,167413.0,False,False,575469.0,0.0,4.0,-2.7,25.2
656.0,False,1460465.0,167413.0,False,True,462745.0,2.0,4.0,10.2,10.5
642.0,False,1460465.0,167413.0,False,True,548610.0,2.0,4.0,0.0,0.1
611.0,False,1460465.0,167413.0,False,True,522878.0,2.0,4.0,4.8,16.2
599.0,False,1460465.0,167413.0,False,True,575469.0,2.0,4.0,-3.7,1.4
586.0,False,1460465.0,167413.0,False,False,522878.0,0.0,4.0,15.9,0.6
572.0,False,1460465.0,167413.0,False,True,575469.0,2.0,4.0,18.1,6.0
559.0,False,1460465.0,167413.0,False,False,330050.0,0.0,4.0,4.5,0.7
546.0,False,1460465.0,167413.0,False,False,575469.0,0.0,4.0,5.9,2.8
545.0,False,1460465.0,167413.0,False,True,340764.0,2.0,4.0,-0.7,1.2
517.0,False,1460465.0,167413.0,False,False,330050.0,0.0,4.0,2.1,0.6
502.0,False,1460465.0,167413.0,False,True,575469.0,2.0,4.0,-8.9,14.3
487.0,False,1460465.0,167413.0,False,False,550131.0,0.0,4.0,-15.2,12.4
471.0,False,1460465.0,167413.0,False,False,338887.0,0.0,4.0,10.6,1.9
468.0,False,1460465.0,167413.0,False,True,340764.0,2.0,4.0,-0.8,1.4
448.0,False,1460465.0,167413.0,False,False,456451.0,0.0,4.0,6.2,3.0
427.0,False,1460465.0,167413.0,False,False,575469.0,0.0,4.0,-3.7,16.2
414.0,False,1460465.0,167413.0,False,True,462745.0,2.0,4.0,-2.4,0.3
392.0,False,1460465.0,167413.0,False,False,511074.0,0.0,4.0,11.6,15.1
383.0,False,1460465.0,167413.0,False,True,463121.0,3.0,4.0,-21.8,14.8
336.0,False,1460465.0,167413.0,False,True,340764.0,2.0,4.0,0.0,0.1
318.0,False,1460465.0,167413.0,False,True,463121.0,2.0,4.0,2.1,-0.5
300.0,False,1460465.0,167413.0,False,False,603106.0,0.0,4.0,23.3,-1.4
283.0,False,1460465.0,167413.0,False,False,463121.0,0.0,4.0,-11.9,26.9
260.0,False,1460465.0,167413.0,False,False,522878.0,0.0,4.0,14.9,4.4
259.0,False,1460465.0,167413.0,False,True,330050.0,2.0,4.0,-0.4,-0.2
