off,def,startTime,endTime,endText,dur,points,actionPlayer,turnover,oRebs,blks,assist,steal,startState,endState,fastBreak,qtr,dFouls,defTeamPts,shots,gameId
1.0,17.0,247.0,240.0,Al Horford makes a jump shot from 17 feet out. Jeff Teague with the assist.,7.0,2.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,False,2.0,0.0,0.0,[210016],1539630.0
17.0,1.0,240.0,223.0,Paul Millsap with a defensive rebound.,17.0,0.0,-1.0,False,0.0,1.0,-1.0,False,2.0,1.0,False,2.0,0.0,0.0,[210016],1539630.0
1.0,17.0,223.0,215.0,Paul Millsap is charged with a turnover due to a foul.,8.0,0.0,-1.0,True,0.0,0.0,-1.0,False,1.0,4.0,False,2.0,0.0,0.0,[],1539630.0
17.0,1.0,215.0,202.0,Hawks with a defensive rebound.,13.0,0.0,-1.0,False,0.0,0.0,-1.0,False,4.0,1.0,False,2.0,0.0,0.0,[210016],1539630.0
1.0,17.0,202.0,172.0,Thaddeus Young with a defensive rebound.,30.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,[210016],1539630.0
17.0,1.0,172.0,157.0,Deron Williams makes a pull up jump shot from 17 feet out.,15.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,False,2.0,0.0,0.0,[210016],1539630.0
1.0,17.0,157.0,150.0,Al Horford makes free throw 2 of 2.,7.0,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,7.0,False,2.0,1.0,0.0,[],1539630.0
17.0,1.0,150.0,126.0,Al Horford with a defensive rebound.,24.0,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,2.0,0.0,0.0,[210016],1539630.0
1.0,17.0,126.0,115.0,Deron Williams with a defensive rebound.,11.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,[210016],1539630.0
17.0,1.0,115.0,108.0,Bojan Bogdanovic makes free throw 2 of 2.,7.0,1.0,-1.0,False,0.0,0.0,-1.0,False,1.0,7.0,False,2.0,1.0,0.0,[],1539630.0
1.0,17.0,108.0,89.0,Kent Bazemore makes a layup from 2 feet out. Paul Millsap with the assist.,19.0,2.0,-1.0,False,0.0,0.0,55344.0,False,7.0,2.0,False,2.0,0.0,0.0,[210016],1539630.0
17.0,1.0,89.0,62.0,Joe Johnson makes a 3-point jump shot from 24 feet out. Alan Anderson with the assist.,27.0,3.0,-1.0,False,0.0,0.0,55344.0,False,2.0,2.0,False,2.0,0.0,0.0,[210016],1539630.0
1.0,17.0,62.0,45.9,Joe Johnson with a defensive rebound.,16.1,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,2.0,0.0,0.0,[210016],1539630.0
17.0,1.0,45.9,29.8,Paul Millsap with a defensive rebound.,16.1,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,[210016],1539630.0
1.0,17.0,29.8,15.9,Brook Lopez with a defensive rebound.,13.9,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,1.0,0.0,[210016],1539630.0
17.0,1.0,15.9,1.7,Joe Johnson makes a jump shot from 12 feet out. Alan Anderson with the assist.,14.2,2.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,False,2.0,0.0,0.0,[210016],1539630.0
1.0,17.0,1.7,0.7,Dennis Schroder with a traveling turnover: Traveling,1.0,0.0,-1.0,True,0.0,0.0,-1.0,False,2.0,4.0,False,2.0,0.0,0.0,[],1539630.0
17.0,1.0,0.7,0.0,End of the 2nd Quarter,0.7,0.0,-1.0,False,1.0,0.0,-1.0,False,4.0,9.0,False,2.0,0.0,0.0,[210016],1539630.0
1.0,17.0,720.0,698.0,Joe Johnson with a defensive rebound.,22.0,0.0,-1.0,False,0.0,0.0,-1.0,False,9.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,698.0,682.0,Kyle Korver with a defensive rebound.,16.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,682.0,669.0,Joe Johnson with a defensive rebound.,13.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,669.0,658.0,Jeff Teague steals the ball from Deron Williams.,11.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,3.0,0.0,0.0,[],1539630.0
1.0,17.0,658.0,655.0,DeMarre Carroll makes a driving layup from 1 foot out. Jeff Teague with the assist.,3.0,2.0,-1.0,False,0.0,0.0,55344.0,False,5.0,2.0,True,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,655.0,633.0,DeMarre Carroll with a defensive rebound.,22.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,633.0,626.0,Kyle Korver makes a 3-point jump shot from 25 feet out. DeMarre Carroll with the assist.,7.0,3.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,626.0,615.0,Jeff Teague steals the ball from Deron Williams.,11.0,0.0,-1.0,True,0.0,0.0,-1.0,True,2.0,5.0,False,3.0,0.0,0.0,[],1539630.0
1.0,17.0,615.0,611.0,DeMarre Carroll makes free throw 1 of 1.,4.0,3.0,-1.0,False,0.0,0.0,55344.0,False,5.0,6.0,True,3.0,1.0,0.0,[210016],1539630.0
17.0,1.0,611.0,589.0,Paul Millsap with a defensive rebound.,22.0,0.0,-1.0,False,0.0,0.0,-1.0,False,6.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,589.0,574.0,Deron Williams with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,574.0,559.0,Hawks with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,559.0,548.0,Thaddeus Young with a defensive rebound.,11.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,3.0,1.0,0.0,[210016],1539630.0
17.0,1.0,548.0,534.0,Deron Williams makes a 3-point jump shot from 26 feet out. Joe Johnson with the assist.,14.0,3.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,534.0,517.0,Kyle Korver makes a 3-point jump shot from 26 feet out. Paul Millsap with the assist.,17.0,3.0,-1.0,False,0.0,0.0,55344.0,False,2.0,2.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,517.0,505.0,Paul Millsap with a defensive rebound.,12.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,505.0,499.0,DeMarre Carroll makes a 3-point jump shot from 24 feet out. Paul Millsap with the assist.,6.0,3.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,True,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,499.0,475.0,Kyle Korver steals the ball from Thaddeus Young.,24.0,0.0,-1.0,True,0.0,0.0,-1.0,True,2.0,5.0,False,3.0,0.0,0.0,[],1539630.0
1.0,17.0,475.0,462.0,Al Horford makes a jump shot from 19 feet out. Jeff Teague with the assist.,13.0,2.0,-1.0,False,0.0,0.0,55344.0,False,5.0,2.0,False,3.0,1.0,0.0,[210016],1539630.0
17.0,1.0,462.0,449.0,Paul Millsap steals the ball from Thaddeus Young.,13.0,0.0,-1.0,True,0.0,0.0,-1.0,True,2.0,5.0,False,3.0,0.0,0.0,[],1539630.0
1.0,17.0,449.0,444.0,Al Horford makes a layup from 2 feet out. Kent Bazemore with the assist.,5.0,2.0,-1.0,False,0.0,0.0,55344.0,False,5.0,2.0,True,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,444.0,430.0,Paul Millsap with a defensive rebound.,14.0,0.0,-1.0,False,0.0,1.0,-1.0,False,2.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,430.0,423.0,Paul Millsap makes a reverse layup from 3 feet out. Jeff Teague with the assist.,7.0,2.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,423.0,405.0,Al Horford with a defensive rebound.,18.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,405.0,399.0,Kyle Korver makes a 3-point jump shot from 25 feet out. Al Horford with the assist.,6.0,3.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,True,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,399.0,383.0,Paul Millsap steals the ball from Jarrett Jack.,16.0,0.0,-1.0,True,0.0,0.0,-1.0,True,2.0,5.0,False,3.0,0.0,0.0,[],1539630.0
1.0,17.0,383.0,379.0,Joe Johnson steals the ball from Paul Millsap.,4.0,0.0,-1.0,True,0.0,0.0,-1.0,True,5.0,5.0,False,3.0,0.0,0.0,[],1539630.0
17.0,1.0,379.0,370.0,Jeff Teague with a defensive rebound.,9.0,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,370.0,352.0,Brook Lopez with a defensive rebound.,18.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,352.0,331.0,Alan Anderson makes a 3-point jump shot from 24 feet out. Joe Johnson with the assist.,21.0,3.0,-1.0,False,1.0,0.0,55344.0,False,1.0,2.0,False,3.0,0.0,0.0,"[210016, 210016]",1539630.0
1.0,17.0,331.0,315.0,Jeff Teague with a traveling turnover: Traveling,16.0,0.0,-1.0,True,0.0,0.0,-1.0,False,2.0,4.0,False,3.0,0.0,0.0,[],1539630.0
17.0,1.0,315.0,302.0,Kyle Korver with a defensive rebound.,13.0,1.0,-1.0,False,0.0,0.0,-1.0,False,4.0,1.0,False,3.0,1.0,0.0,[],1539630.0
1.0,17.0,302.0,276.0,Alan Anderson with a defensive rebound.,26.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,3.0,1.0,0.0,[210016],1539630.0
17.0,1.0,276.0,262.0,Pero Antic with a defensive rebound.,14.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,262.0,256.0,Paul Millsap makes a jump shot from 8 feet out. Jeff Teague with the assist.,6.0,2.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,True,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,256.0,241.0,Kyle Korver with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,241.0,233.0,Paul Millsap makes a driving layup from 2 feet out. Jeff Teague with the assist.,8.0,2.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,233.0,223.0,Bojan Bogdanovic makes free throw 1 of 1.,10.0,3.0,-1.0,False,0.0,0.0,-1.0,False,2.0,6.0,False,3.0,1.0,0.0,[210016],1539630.0
1.0,17.0,223.0,219.0,Mason Plumlee steals the ball from Kent Bazemore.,4.0,0.0,-1.0,True,0.0,0.0,-1.0,True,6.0,5.0,False,3.0,0.0,0.0,[],1539630.0
17.0,1.0,219.0,215.0,Mike Scott with a defensive rebound.,4.0,2.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,True,3.0,1.0,0.0,[210016],1539630.0
1.0,17.0,215.0,192.0,Dennis Schroder makes a jump shot from 19 feet out. Kyle Korver with the assist.,23.0,2.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,192.0,177.0,Mason Plumlee makes free throw 2 of 2.,15.0,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,7.0,False,3.0,2.0,0.0,[],1539630.0
1.0,17.0,177.0,157.0,Kent Bazemore makes a 3-point jump shot from 24 feet out. Paul Millsap with the assist.,20.0,3.0,-1.0,False,0.0,0.0,55344.0,False,7.0,2.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,157.0,145.0,Kyle Korver steals the ball from Jarrett Jack.,12.0,0.0,-1.0,True,0.0,0.0,-1.0,True,2.0,5.0,False,3.0,0.0,0.0,[],1539630.0
1.0,17.0,145.0,137.0,Joe Johnson with a defensive rebound.,8.0,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,137.0,129.0,Alan Anderson makes a 3-point jump shot from 23 feet out. Bojan Bogdanovic with the assist.,8.0,3.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,129.0,108.0,Kent Bazemore makes a layup from 2 feet out. Dennis Schroder with the assist.,21.0,2.0,-1.0,False,0.0,0.0,55344.0,False,2.0,2.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,108.0,96.0,Paul Millsap with a defensive rebound.,12.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,96.0,87.0,Paul Millsap makes free throw 2 of 2.,9.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,7.0,False,3.0,1.0,0.0,[],1539630.0
17.0,1.0,87.0,69.0,DeMarre Carroll with a defensive rebound.,18.0,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,69.0,61.0,Paul Millsap makes a 3-point jump shot from 23 feet out. Al Horford with the assist.,8.0,3.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,61.0,37.9,Brook Lopez makes a putback layup from 3 feet out.,23.1,2.0,-1.0,False,1.0,0.0,-1.0,False,2.0,2.0,False,3.0,0.0,0.0,"[210016, 210016]",1539630.0
1.0,17.0,37.9,27.8,Bojan Bogdanovic with a defensive rebound.,10.1,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,27.8,8.0,Jarrett Jack makes a driving reverse layup from 2 feet out.,19.8,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,False,3.0,0.0,0.0,[210016],1539630.0
1.0,17.0,8.0,1.2,Dennis Schroder makes a driving layup from 2 feet out.,6.8,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,2.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,1.2,0.0,End of the 3rd Quarter,1.2,0.0,-1.0,False,1.0,0.0,-1.0,False,2.0,9.0,False,3.0,0.0,0.0,[210016],1539630.0
17.0,1.0,720.0,703.0,Joe Johnson makes a jump shot from 19 feet out.,17.0,2.0,-1.0,False,0.0,0.0,-1.0,False,9.0,2.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,703.0,681.0,Al Horford makes a jump shot from 20 feet out. Dennis Schroder with the assist.,22.0,2.0,-1.0,False,0.0,0.0,55344.0,False,2.0,2.0,False,4.0,1.0,0.0,[210016],1539630.0
17.0,1.0,681.0,664.0,Kent Bazemore with a defensive rebound.,17.0,0.0,-1.0,False,1.0,0.0,-1.0,False,2.0,1.0,False,4.0,0.0,0.0,"[210016, 210016]",1539630.0
1.0,17.0,664.0,646.0,Mike Scott makes a layup from 3 feet out.,18.0,2.0,-1.0,False,2.0,1.0,-1.0,False,1.0,2.0,False,4.0,0.0,0.0,"[210016, 210016, 210016]",1539630.0
17.0,1.0,646.0,634.0,Deron Williams makes a jump shot from 21 feet out.,12.0,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,2.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,634.0,621.0,Jarrett Jack with a defensive rebound.,13.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
17.0,1.0,621.0,608.0,Dennis Schroder with a defensive rebound.,13.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,608.0,586.0,Nets with a defensive rebound.,22.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
17.0,1.0,586.0,572.0,Mike Scott with a defensive rebound.,14.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,4.0,1.0,0.0,[210016],1539630.0
1.0,17.0,572.0,559.0,Deron Williams with a defensive rebound.,13.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
17.0,1.0,559.0,549.0,Al Horford with a defensive rebound.,10.0,1.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,4.0,1.0,0.0,[],1539630.0
1.0,17.0,549.0,536.0,Al Horford makes a jump shot from 18 feet out. Shelvin Mack with the assist.,13.0,2.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,False,4.0,0.0,0.0,[210016],1539630.0
17.0,1.0,536.0,520.0,Brook Lopez makes a hook shot from 5 feet out. Jarrett Jack with the assist.,16.0,2.0,-1.0,False,0.0,0.0,55344.0,False,2.0,2.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,520.0,495.0,Jarrett Jack with a defensive rebound.,25.0,0.0,-1.0,False,1.0,1.0,-1.0,False,2.0,1.0,False,4.0,0.0,0.0,"[210016, 210016]",1539630.0
17.0,1.0,495.0,489.0,Al Horford steals the ball from Thaddeus Young.,6.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,4.0,0.0,0.0,[],1539630.0
1.0,17.0,489.0,471.0,Al Horford makes a jump shot from 20 feet out. Dennis Schroder with the assist.,18.0,2.0,-1.0,False,0.0,0.0,55344.0,False,5.0,2.0,False,4.0,0.0,0.0,[210016],1539630.0
17.0,1.0,471.0,453.0,Brook Lopez makes free throw 2 of 2.,18.0,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,7.0,False,4.0,1.0,0.0,[],1539630.0
1.0,17.0,453.0,423.0,Mirza Teletovic steals the ball from Mike Muscala.,30.0,0.0,-1.0,True,1.0,0.0,-1.0,True,7.0,5.0,False,4.0,0.0,0.0,[210016],1539630.0
17.0,1.0,423.0,405.0,Jarrett Jack makes free throw 1 of 1.,18.0,3.0,-1.0,False,0.0,0.0,55344.0,False,5.0,6.0,False,4.0,1.0,0.0,[210016],1539630.0
1.0,17.0,405.0,383.0,Jarrett Jack with a defensive rebound.,22.0,0.0,-1.0,False,0.0,0.0,-1.0,False,6.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
17.0,1.0,383.0,374.0,Mike Scott with a defensive rebound.,9.0,0.0,-1.0,False,0.0,1.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,374.0,330.0,Deron Williams with a defensive rebound.,44.0,0.0,-1.0,False,1.0,0.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,"[210016, 210016]",1539630.0
17.0,1.0,330.0,321.0,Jarrett Jack makes a running jump shot from 9 feet out. Deron Williams with the assist.,9.0,2.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,321.0,321.0,Hawks with a turnover: 5 Second Violation,0.0,0.0,-1.0,True,0.0,0.0,-1.0,False,2.0,4.0,False,4.0,0.0,0.0,[],1539630.0
17.0,1.0,321.0,314.0,DeMarre Carroll with a defensive rebound.,7.0,0.0,-1.0,False,0.0,0.0,-1.0,False,4.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,314.0,314.0,Al Horford with a bad pass turnover: Bad Pass,0.0,0.0,-1.0,True,0.0,0.0,-1.0,False,1.0,4.0,False,4.0,1.0,0.0,[],1539630.0
17.0,1.0,314.0,303.0,Mason Plumlee dunks. Jarrett Jack with the assist.,11.0,2.0,-1.0,False,0.0,0.0,55344.0,False,4.0,2.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,303.0,280.0,DeMarre Carroll makes free throw 2 of 2.,23.0,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,7.0,False,4.0,1.0,0.0,[],1539630.0
17.0,1.0,280.0,265.0,Hawks with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,265.0,247.0,DeMarre Carroll makes a layup from 2 feet out.,18.0,2.0,-1.0,False,1.0,0.0,-1.0,False,1.0,2.0,False,4.0,0.0,0.0,"[210016, 210016]",1539630.0
17.0,1.0,247.0,221.0,Kyle Korver with a defensive rebound.,26.0,0.0,-1.0,False,1.0,0.0,-1.0,False,2.0,1.0,False,4.0,0.0,0.0,"[210016, 210016]",1539630.0
1.0,17.0,221.0,204.0,Shelvin Mack makes a 3-point jump shot from 27 feet out.,17.0,3.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,False,4.0,0.0,0.0,[210016],1539630.0
17.0,1.0,204.0,186.0,Mike Muscala with a defensive rebound.,18.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,186.0,163.0,Jerome Jordan with a defensive rebound.,23.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
17.0,1.0,163.0,154.0,Markel Brown makes free throw 2 of 2.,9.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,7.0,False,4.0,1.0,0.0,[],1539630.0
1.0,17.0,154.0,147.0,Mike Muscala with a bad pass turnover: Bad Pass,7.0,0.0,-1.0,True,0.0,0.0,-1.0,False,7.0,4.0,False,4.0,0.0,0.0,[],1539630.0
17.0,1.0,147.0,135.0,Elton Brand with a defensive rebound.,12.0,0.0,-1.0,False,0.0,0.0,-1.0,False,4.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,135.0,120.0,Earl Clark with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
17.0,1.0,120.0,106.0,Mike Scott with a defensive rebound.,14.0,0.0,-1.0,False,1.0,0.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,"[210016, 210016]",1539630.0
1.0,17.0,106.0,85.0,Mike Muscala makes a jump shot from 22 feet out. Shelvin Mack with the assist.,21.0,2.0,-1.0,False,0.0,0.0,55344.0,False,1.0,2.0,False,4.0,0.0,0.0,[210016],1539630.0
17.0,1.0,85.0,75.0,Earl Clark makes a 3-point jump shot from 25 feet out. Markel Brown with the assist.,10.0,3.0,-1.0,False,0.0,0.0,55344.0,False,2.0,2.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,75.0,44.3,Mike Muscala makes a putback dunk.,30.7,2.0,-1.0,False,1.0,0.0,-1.0,False,2.0,2.0,False,4.0,0.0,0.0,"[210016, 210016]",1539630.0
17.0,1.0,44.3,33.9,Mike Muscala steals the ball from Jerome Jordan.,10.4,0.0,-1.0,True,0.0,0.0,-1.0,True,2.0,5.0,False,4.0,0.0,0.0,[],1539630.0
1.0,17.0,33.9,13.7,Mirza Teletovic with a defensive rebound.,20.2,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
17.0,1.0,13.7,4.8,Mike Scott with a defensive rebound.,8.9,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,[210016],1539630.0
1.0,17.0,4.8,0.0,End of the 4th Quarter,4.8,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,9.0,False,4.0,0.0,0.0,[],1539630.0
5.0,2.0,720.0,693.0,Marcus Smart with a defensive rebound.,27.0,0.0,-1.0,False,1.0,0.0,-1.0,False,9.0,1.0,False,1.0,0.0,0.0,"[210186, 210186]",1539632.0
2.0,5.0,693.0,684.0,Brandon Bass makes free throw 2 of 2.,9.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,7.0,False,1.0,1.0,0.0,[],1539632.0
5.0,2.0,684.0,668.0,LeBron James makes free throw 2 of 2.,16.0,1.0,-1.0,False,0.0,0.0,-1.0,False,7.0,7.0,False,1.0,1.0,0.0,[],1539632.0
2.0,5.0,668.0,645.0,LeBron James with a defensive rebound.,23.0,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,1.0,1.0,0.0,[210186],1539632.0
5.0,2.0,645.0,639.0,LeBron James makes a driving finger roll.,6.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,False,1.0,0.0,0.0,[210186],1539632.0
2.0,5.0,639.0,608.0,Tyler Zeller makes a jump shot from 12 feet out. Avery Bradley with the assist.,31.0,2.0,-1.0,False,0.0,0.0,55398.0,False,2.0,2.0,False,1.0,1.0,0.0,[210186],1539632.0
5.0,2.0,608.0,589.0,Kyrie Irving makes a layup. LeBron James with the assist.,19.0,2.0,-1.0,False,0.0,0.0,55398.0,False,2.0,2.0,False,1.0,0.0,0.0,[210186],1539632.0
2.0,5.0,589.0,580.0,Tyler Zeller makes a floating jump shot from 6 feet out. Brandon Bass with the assist.,9.0,2.0,-1.0,False,0.0,0.0,55398.0,False,2.0,2.0,False,1.0,0.0,0.0,[210186],1539632.0
5.0,2.0,580.0,556.0,Brandon Bass with a defensive rebound.,24.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,0.0,0.0,[210186],1539632.0
2.0,5.0,556.0,546.0,Timofey Mozgov with a defensive rebound.,10.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,1.0,0.0,0.0,[210186],1539632.0
5.0,2.0,546.0,530.0,Kyrie Irving makes a running bank jump shot from 11 feet out.,16.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,False,1.0,0.0,0.0,[210186],1539632.0
2.0,5.0,530.0,515.0,Kevin Love with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,0.0,0.0,[210186],1539632.0
5.0,2.0,515.0,498.0,Tyler Zeller with a defensive rebound.,17.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,1.0,0.0,0.0,[210186],1539632.0
2.0,5.0,498.0,486.0,Tyler Zeller makes a layup. Evan Turner with the assist.,12.0,2.0,-1.0,False,0.0,0.0,55398.0,False,1.0,2.0,False,1.0,0.0,0.0,[210186],1539632.0
5.0,2.0,486.0,464.0,Evan Turner with a defensive rebound.,22.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,1.0,0.0,[210186],1539632.0
2.0,5.0,464.0,454.0,LeBron James steals the ball from Evan Turner.,10.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,1.0,0.0,0.0,[],1539632.0
5.0,2.0,454.0,432.0,J.R. Smith makes a 3-point jump shot from 23 feet out. LeBron James with the assist.,22.0,3.0,-1.0,False,0.0,0.0,55398.0,False,5.0,2.0,False,1.0,1.0,0.0,[210186],1539632.0
