clock,foul,gameId,index,isFreeThrow,make,pid,pts,qtr,x,y
698.0,False,1539622.0,208994.0,False,False,172922.0,0.0,1.0,15.4,13.5
678.0,False,1539622.0,208994.0,False,True,3512.0,2.0,1.0,-0.8,0.0
654.0,False,1539622.0,208994.0,False,True,3512.0,2.0,1.0,12.9,10.4
638.0,False,1539622.0,208994.0,False,False,463121.0,0.0,1.0,0.0,20.8
619.0,False,1539622.0,208994.0,False,True,3512.0,2.0,1.0,18.5,-1.4
602.0,False,1539622.0,208994.0,False,False,266554.0,0.0,1.0,0.6,7.7
577.0,False,1539622.0,208994.0,False,False,263229.0,0.0,1.0,-6.0,3.0
566.0,False,1539622.0,208994.0,False,True,276755.0,2.0,1.0,0.9,18.6
538.0,False,1539622.0,208994.0,False,True,276755.0,2.0,1.0,5.3,12.3
523.0,False,1539622.0,208994.0,False,False,463121.0,0.0,1.0,12.7,21.3
502.0,False,1539622.0,208994.0,False,False,400594.0,0.0,1.0,-23.7,0.1
462.0,False,1539622.0,208994.0,False,True,172922.0,3.0,1.0,-22.9,0.3
450.0,False,1539622.0,208994.0,False,True,463121.0,2.0,1.0,-1.1,-0.2
426.0,False,1539622.0,208994.0,False,True,3512.0,2.0,1.0,13.2,15.4
414.0,False,1539622.0,208994.0,False,True,456451.0,3.0,1.0,12.4,22.8
345.0,False,1539622.0,208994.0,False,False,456451.0,0.0,1.0,12.4,22.5
317.0,False,1539622.0,208994.0,False,True,463121.0,2.0,1.0,-0.7,0.0
293.0,False,1539622.0,208994.0,False,True,393441.0,2.0,1.0,-9.0,5.3
284.0,False,1539622.0,208994.0,False,False,463121.0,0.0,1.0,-0.8,0.0
270.0,False,1539622.0,208994.0,False,False,3512.0,0.0,1.0,-5.7,2.8
261.0,False,1539622.0,208994.0,False,False,3512.0,0.0,1.0,-3.5,4.5
257.0,False,1539622.0,208994.0,False,False,3512.0,0.0,1.0,0.7,2.5
249.0,False,1539622.0,208994.0,False,True,522878.0,2.0,1.0,1.0,1.4
225.0,False,1539622.0,208994.0,False,False,266367.0,0.0,1.0,-13.8,4.4
214.0,False,1539622.0,208994.0,False,False,254007.0,0.0,1.0,-11.1,23.1
197.0,False,1539622.0,208994.0,False,False,266554.0,0.0,1.0,-3.0,2.5
192.0,False,1539622.0,208994.0,False,True,463121.0,2.0,1.0,1.2,0.1
177.0,False,1539622.0,208994.0,False,False,276755.0,0.0,1.0,8.4,23.9
150.0,False,1539622.0,208994.0,False,True,393441.0,2.0,1.0,5.0,3.4
134.0,False,1539622.0,208994.0,False,True,522878.0,2.0,1.0,6.5,2.8
115.0,False,1539622.0,208994.0,False,False,3512.0,0.0,1.0,-1.3,4.5
101.0,False,1539622.0,208994.0,False,False,463121.0,0.0,1.0,22.5,2.5
94.0,False,1539622.0,208994.0,False,False,266367.0,0.0,1.0,14.3,21.9
87.0,False,1539622.0,208994.0,False,False,456451.0,0.0,1.0,15.7,20.8
50.9,False,1539622.0,208994.0,False,False,393441.0,0.0,1.0,6.2,4.7
32.4,False,1539622.0,208994.0,False,True,522878.0,2.0,1.0,-4.5,21.9
12.9,False,1539622.0,208994.0,False,False,266367.0,0.0,1.0,7.8,14.8
0.9,False,1539622.0,208994.0,False,False,522878.0,0.0,1.0,0.0,20.5
703.0,False,1539622.0,208994.0,False,False,58258.0,0.0,2.0,-2.7,25.4
687.0,False,1539622.0,208994.0,False,False,398066.0,0.0,2.0,6.1,4.7
676.0,False,1539622.0,208994.0,False,False,266554.0,0.0,2.0,11.1,10.5
646.0,False,1539622.0,208994.0,False,True,266554.0,2.0,2.0,-0.8,0.4
626.0,False,1539622.0,208994.0,False,False,3230.0,0.0,2.0,10.5,14.3
617.0,False,1539622.0,208994.0,False,True,58258.0,2.0,2.0,15.7,-0.8
598.0,False,1539622.0,208994.0,False,True,254007.0,2.0,2.0,-10.0,16.4
582.0,False,1539622.0,208994.0,False,False,263229.0,0.0,2.0,1.0,0.0
540.0,False,1539622.0,208994.0,False,True,522878.0,3.0,2.0,10.8,22.8
516.0,False,1539622.0,208994.0,False,True,3512.0,2.0,2.0,-2.4,3.4
486.0,False,1539622.0,208994.0,False,False,3512.0,0.0,2.0,11.6,12.3
473.0,False,1539622.0,208994.0,False,False,400594.0,0.0,2.0,0.4,0.4
471.0,False,1539622.0,208994.0,False,False,398066.0,0.0,2.0,0.0,0.6
465.0,False,1539622.0,208994.0,False,False,400594.0,0.0,2.0,22.6,-1.4
454.0,False,1539622.0,208994.0,False,False,58258.0,0.0,2.0,-20.7,-0.6
438.0,False,1539622.0,208994.0,False,True,3230.0,2.0,2.0,-1.9,0.3
419.0,False,1539622.0,208994.0,False,True,266554.0,2.0,2.0,5.9,9.1
406.0,False,1539622.0,208994.0,False,False,3230.0,0.0,2.0,-11.9,22.8
400.0,False,1539622.0,208994.0,False,False,400594.0,0.0,2.0,5.8,4.5
380.0,False,1539622.0,208994.0,False,False,3230.0,0.0,2.0,11.8,23.1
375.0,False,1539622.0,208994.0,False,True,172922.0,2.0,2.0,0.9,0.3
355.0,False,1539622.0,208994.0,False,True,550131.0,3.0,2.0,-3.0,25.0
329.0,False,1539622.0,208994.0,False,False,3230.0,0.0,2.0,9.4,17.5
316.0,False,1539622.0,208994.0,False,False,266554.0,0.0,2.0,-10.1,6.3
303.0,False,1539622.0,208994.0,False,False,400594.0,0.0,2.0,-4.9,11.9
288.0,False,1539622.0,208994.0,False,False,3512.0,0.0,2.0,-0.2,4.5
287.0,False,1539622.0,208994.0,False,True,3230.0,2.0,2.0,0.0,0.1
259.0,False,1539622.0,208994.0,False,False,393441.0,0.0,2.0,4.0,21.1
250.0,False,1539622.0,208994.0,False,True,456451.0,2.0,2.0,1.0,-0.2
239.0,False,1539622.0,208994.0,False,False,400594.0,0.0,2.0,1.3,-0.3
232.0,False,1539622.0,208994.0,False,False,276755.0,0.0,2.0,8.3,19.4
223.0,False,1539622.0,208994.0,False,False,266554.0,0.0,2.0,0.0,0.3
