clock,fastBreak,foul,gameId,index,isFastBreak,pid,pts,qtr,scorerId,x,y
475.0,False,False,1571062.0,8637.0,,411111.0,2.0,1.0,400585.0,-0.6,10.0
442.0,False,False,1571062.0,8637.0,,712593.0,3.0,1.0,877870.0,20.2,13.4
341.0,True,False,1571062.0,8637.0,,712593.0,2.0,1.0,411111.0,-1.2,1.1
142.0,False,False,1571062.0,8637.0,,877870.0,2.0,1.0,456448.0,-7.6,21.3
118.0,True,False,1571062.0,8637.0,,512995.0,3.0,1.0,462745.0,22.7,-0.5
68.0,False,False,1571062.0,8637.0,,512995.0,2.0,1.0,330453.0,15.0,5.6
705.0,False,False,1571062.0,8637.0,,172692.0,2.0,2.0,330347.0,-15.5,3.8
679.0,False,False,1571062.0,8637.0,,330453.0,2.0,2.0,605708.0,-2.9,18.0
661.0,False,False,1571062.0,8637.0,,61934.0,3.0,2.0,172692.0,-13.8,21.8
649.0,True,False,1571062.0,8637.0,,61934.0,2.0,2.0,551760.0,0.6,0.3
629.0,False,False,1571062.0,8637.0,,553306.0,3.0,2.0,477667.0,-12.5,22.4
476.0,False,False,1571062.0,8637.0,,330453.0,2.0,2.0,502808.0,-2.4,1.1
465.0,False,False,1571062.0,8637.0,,61934.0,2.0,2.0,551760.0,2.0,1.1
458.0,False,False,1571062.0,8637.0,,553306.0,3.0,2.0,330453.0,-12.4,21.9
339.0,False,False,1571062.0,8637.0,,477667.0,3.0,2.0,512995.0,-23.2,2.1
298.0,False,False,1571062.0,8637.0,,512995.0,2.0,2.0,477667.0,3.2,19.3
152.0,False,False,1571062.0,8637.0,,456448.0,2.0,2.0,400585.0,0.9,1.6
37.9,False,False,1571062.0,8637.0,,512995.0,3.0,2.0,553306.0,-20.7,13.1
472.0,False,False,1571062.0,8637.0,,400585.0,2.0,3.0,877870.0,-0.1,20.3
416.0,True,False,1571062.0,8637.0,,877870.0,2.0,3.0,400585.0,0.0,0.1
318.0,True,False,1571062.0,8637.0,,512995.0,2.0,3.0,553306.0,-0.4,1.1
257.0,False,False,1571062.0,8637.0,,477667.0,3.0,3.0,603106.0,17.9,16.4
224.0,False,False,1571062.0,8637.0,,477667.0,2.0,3.0,845596.0,1.5,0.2
209.0,True,False,1571062.0,8637.0,,605708.0,2.0,3.0,477667.0,0.1,-0.1
158.0,False,False,1571062.0,8637.0,,61934.0,3.0,3.0,172692.0,14.8,20.0
8.2,False,False,1571062.0,8637.0,,512995.0,3.0,3.0,553306.0,-23.7,0.7
560.0,False,False,1571062.0,8637.0,,603106.0,3.0,4.0,605708.0,-21.5,15.1
527.0,False,False,1571062.0,8637.0,,603106.0,2.0,4.0,330453.0,-2.2,0.3
512.0,False,False,1571062.0,8637.0,,330347.0,3.0,4.0,172692.0,-24.1,2.1
460.0,False,False,1571062.0,8637.0,,603106.0,2.0,4.0,330453.0,1.7,0.7
409.0,False,False,1571062.0,8637.0,,330453.0,2.0,4.0,605708.0,0.1,1.6
354.0,True,False,1571062.0,8637.0,,603106.0,3.0,4.0,477667.0,17.6,16.4
321.0,False,False,1571062.0,8637.0,,512995.0,2.0,4.0,739960.0,0.0,0.1
292.0,False,False,1571062.0,8637.0,,739960.0,2.0,4.0,477667.0,0.0,0.1
244.0,False,False,1571062.0,8637.0,,411111.0,2.0,4.0,712593.0,2.2,15.4
213.0,False,False,1571062.0,8637.0,,551760.0,3.0,4.0,712593.0,12.8,21.8
102.0,False,False,1571062.0,8637.0,,512995.0,2.0,4.0,603106.0,-1.9,0.7
705.0,False,False,1571334.0,8676.0,,329672.0,2.0,1.0,229738.0,1.2,-0.1
681.0,False,False,1571334.0,8676.0,,395388.0,3.0,1.0,398590.0,-23.2,0.2
650.0,False,False,1571334.0,8676.0,,398590.0,2.0,1.0,229738.0,1.0,0.3
555.0,False,False,1571334.0,8676.0,,329830.0,3.0,1.0,548635.0,-23.8,1.3
316.0,False,False,1571334.0,8676.0,,229738.0,2.0,1.0,395388.0,-2.0,0.7
238.0,False,False,1571334.0,8676.0,,395388.0,2.0,1.0,830647.0,1.4,0.2
134.0,False,False,1571334.0,8676.0,,329830.0,2.0,1.0,329525.0,0.0,0.1
57.5,False,False,1571334.0,8676.0,,553574.0,3.0,1.0,329524.0,20.7,14.4
45.5,False,False,1571334.0,8676.0,,332691.0,2.0,1.0,263217.0,1.0,0.8
703.0,True,False,1571334.0,8676.0,,329672.0,2.0,2.0,263217.0,0.9,0.2
592.0,False,False,1571334.0,8676.0,,329672.0,2.0,2.0,263217.0,2.4,0.2
559.0,False,False,1571334.0,8676.0,,263217.0,2.0,2.0,253975.0,5.3,4.1
496.0,True,False,1571334.0,8676.0,,329672.0,2.0,2.0,263217.0,1.4,0.7
395.0,True,False,1571334.0,8676.0,,552007.0,2.0,2.0,329524.0,1.5,0.7
383.0,False,False,1571334.0,8676.0,,329672.0,2.0,2.0,398590.0,2.2,0.2
359.0,True,False,1571334.0,8676.0,,329672.0,2.0,2.0,398590.0,-0.9,1.3
342.0,False,False,1571334.0,8676.0,,553574.0,2.0,2.0,329524.0,16.4,-0.1
296.0,False,False,1571334.0,8676.0,,329830.0,2.0,2.0,548635.0,1.7,0.2
225.0,False,False,1571334.0,8676.0,,329830.0,3.0,2.0,329525.0,-5.5,25.7
198.0,True,False,1571334.0,8676.0,,229738.0,2.0,2.0,253975.0,1.4,1.6
135.0,True,False,1571334.0,8676.0,,329830.0,3.0,2.0,329525.0,-2.5,25.7
103.0,False,False,1571334.0,8676.0,,263217.0,2.0,2.0,395388.0,-2.0,0.0
34.2,False,False,1571334.0,8676.0,,456450.0,3.0,2.0,329525.0,8.2,23.9
660.0,False,False,1571334.0,8676.0,,329830.0,2.0,3.0,679478.0,0.0,0.1
588.0,False,False,1571334.0,8676.0,,329830.0,2.0,3.0,456450.0,-3.5,17.8
514.0,False,False,1571334.0,8676.0,,456450.0,2.0,3.0,679478.0,6.3,3.1
505.0,False,False,1571334.0,8676.0,,329672.0,2.0,3.0,253975.0,0.0,0.1
162.0,False,False,1571334.0,8676.0,,332691.0,2.0,3.0,830647.0,-0.6,1.6
61.0,False,False,1571334.0,8676.0,,395388.0,3.0,3.0,332691.0,22.8,-0.1
692.0,False,False,1571334.0,8676.0,,329830.0,2.0,4.0,553574.0,1.0,0.3
636.0,False,False,1571334.0,8676.0,,329830.0,2.0,4.0,456450.0,0.0,0.1
621.0,False,False,1571334.0,8676.0,,329672.0,2.0,4.0,253975.0,2.2,4.1
568.0,False,False,1571334.0,8676.0,,263217.0,2.0,4.0,329672.0,-3.5,0.8
548.0,False,False,1571334.0,8676.0,,553574.0,3.0,4.0,329830.0,-18.6,19.5
504.0,False,False,1571334.0,8676.0,,329672.0,3.0,4.0,332691.0,23.0,3.3
489.0,False,False,1571334.0,8676.0,,329830.0,2.0,4.0,456450.0,0.0,0.1
467.0,False,False,1571334.0,8676.0,,329672.0,2.0,4.0,263217.0,-3.4,1.8
376.0,False,False,1571334.0,8676.0,,329830.0,2.0,4.0,329525.0,10.1,11.5
220.0,False,False,1571334.0,8676.0,,329672.0,3.0,4.0,229738.0,22.7,0.2
662.0,False,False,1570797.0,8715.0,,468895.0,2.0,1.0,457611.0,6.0,10.6
635.0,True,False,1570797.0,8715.0,,468895.0,3.0,1.0,457611.0,23.2,4.6
587.0,False,False,1570797.0,8715.0,,468895.0,3.0,1.0,457611.0,23.2,0.7
456.0,False,False,1570797.0,8715.0,,457611.0,3.0,1.0,338365.0,-23.2,9.5
444.0,False,False,1570797.0,8715.0,,3501.0,2.0,1.0,329683.0,-2.0,-0.6
432.0,False,False,1570797.0,8715.0,,229912.0,2.0,1.0,457611.0,-1.2,0.2
304.0,False,False,1570797.0,8715.0,,468895.0,2.0,1.0,338365.0,-2.4,0.3
273.0,False,False,1570797.0,8715.0,,457611.0,2.0,1.0,468895.0,-7.4,5.6
164.0,True,False,1570797.0,8715.0,,173004.0,2.0,1.0,338365.0,2.5,0.7
107.0,False,False,1570797.0,8715.0,,468895.0,2.0,1.0,417020.0,-1.9,-0.6
95.0,True,False,1570797.0,8715.0,,178537.0,2.0,1.0,469333.0,6.3,3.6
85.0,False,False,1570797.0,8715.0,,253980.0,2.0,1.0,417020.0,0.0,0.1
632.0,False,False,1570797.0,8715.0,,178537.0,3.0,2.0,553184.0,23.5,-2.1
574.0,False,False,1570797.0,8715.0,,253980.0,2.0,2.0,330421.0,15.6,2.1
527.0,True,False,1570797.0,8715.0,,553184.0,2.0,2.0,623253.0,2.5,0.0
487.0,False,False,1570797.0,8715.0,,173004.0,3.0,2.0,214163.0,23.2,-1.0
440.0,False,False,1570797.0,8715.0,,3501.0,2.0,2.0,330047.0,14.0,1.1
381.0,False,False,1570797.0,8715.0,,468895.0,2.0,2.0,173004.0,0.0,0.1
252.0,False,False,1570797.0,8715.0,,338365.0,3.0,2.0,468895.0,0.4,24.4
179.0,False,False,1570797.0,8715.0,,623253.0,2.0,2.0,329683.0,-0.2,7.0
135.0,False,False,1570797.0,8715.0,,303807.0,3.0,2.0,457611.0,-23.7,-1.6
60.0,True,False,1570797.0,8715.0,,3501.0,2.0,2.0,553184.0,2.4,0.3
56.6,True,False,1570797.0,8715.0,,623253.0,2.0,2.0,329683.0,2.0,0.0
2.6,False,False,1570797.0,8715.0,,623253.0,3.0,2.0,3501.0,-23.7,-3.1
656.0,False,False,1570797.0,8715.0,,330047.0,2.0,3.0,329683.0,-0.1,3.8
581.0,False,False,1570797.0,8715.0,,178537.0,2.0,3.0,330047.0,0.0,13.4
529.0,False,False,1570797.0,8715.0,,178537.0,2.0,3.0,329683.0,0.9,18.5
498.0,False,False,1570797.0,8715.0,,330047.0,2.0,3.0,329683.0,7.6,0.3
389.0,False,False,1570797.0,8715.0,,303807.0,2.0,3.0,457611.0,-2.0,-1.0
247.0,False,False,1570797.0,8715.0,,229912.0,3.0,3.0,338365.0,-23.0,3.1
226.0,False,False,1570797.0,8715.0,,623253.0,2.0,3.0,330047.0,9.4,16.4
190.0,False,False,1570797.0,8715.0,,330047.0,3.0,3.0,623253.0,-10.2,22.3
151.0,False,False,1570797.0,8715.0,,457611.0,2.0,3.0,468895.0,-1.7,-0.1
57.9,True,False,1570797.0,8715.0,,338365.0,2.0,3.0,417020.0,0.0,0.1
27.7,False,False,1570797.0,8715.0,,417020.0,2.0,3.0,338365.0,2.7,0.7
1.9,False,False,1570797.0,8715.0,,468895.0,3.0,3.0,338365.0,-20.7,12.9
700.0,False,False,1570797.0,8715.0,,178537.0,3.0,4.0,599812.0,-11.4,22.3
680.0,False,False,1570797.0,8715.0,,173004.0,2.0,4.0,330421.0,16.3,0.2
584.0,False,False,1570797.0,8715.0,,253980.0,3.0,4.0,214163.0,-23.3,-1.5
566.0,False,False,1570797.0,8715.0,,623253.0,2.0,4.0,329683.0,-2.0,1.1
536.0,False,False,1570797.0,8715.0,,623253.0,2.0,4.0,330047.0,2.7,0.7
492.0,True,False,1570797.0,8715.0,,214163.0,2.0,4.0,330421.0,0.1,1.6
457.0,False,False,1570797.0,8715.0,,253980.0,3.0,4.0,214163.0,-23.2,3.3
207.0,False,False,1570797.0,8715.0,,599812.0,3.0,4.0,329670.0,-9.9,24.7
131.0,False,False,1570797.0,8715.0,,330374.0,2.0,4.0,599812.0,2.8,1.1
72.0,False,False,1570797.0,8715.0,,330374.0,2.0,4.0,469333.0,0.0,0.1
643.0,False,False,1571065.0,8761.0,,602730.0,3.0,1.0,469089.0,-23.5,0.2
540.0,True,False,1571065.0,8761.0,,3494.0,2.0,1.0,599809.0,-0.4,-0.6
480.0,True,False,1571065.0,8761.0,,462444.0,2.0,1.0,292396.0,-0.4,-0.6
375.0,False,False,1571065.0,8761.0,,462444.0,2.0,1.0,614746.0,0.0,0.1
331.0,False,False,1571065.0,8761.0,,462444.0,2.0,1.0,614746.0,0.0,-0.1
320.0,False,False,1571065.0,8761.0,,399612.0,3.0,1.0,599809.0,0.0,28.7
70.0,False,False,1571065.0,8761.0,,296379.0,2.0,1.0,229905.0,13.7,1.3
36.6,False,False,1571065.0,8761.0,,602730.0,2.0,1.0,296379.0,0.0,0.1
708.0,False,False,1571065.0,8761.0,,229726.0,2.0,2.0,263220.0,0.0,0.2
620.0,True,False,1571065.0,8761.0,,229726.0,3.0,2.0,554804.0,-23.3,11.0
503.0,False,False,1571065.0,8761.0,,58258.0,2.0,2.0,296379.0,-5.6,0.0
473.0,False,False,1571065.0,8761.0,,58258.0,3.0,2.0,229905.0,-24.0,0.2
457.0,False,False,1571065.0,8761.0,,554804.0,2.0,2.0,3494.0,6.4,1.6
388.0,False,False,1571065.0,8761.0,,844331.0,2.0,2.0,614746.0,-2.2,3.6
232.0,True,False,1571065.0,8761.0,,399612.0,2.0,2.0,458730.0,0.0,0.1
177.0,False,False,1571065.0,8761.0,,3494.0,2.0,2.0,458730.0,15.6,3.6
415.0,True,False,1571065.0,8761.0,,462444.0,2.0,3.0,469089.0,0.0,-0.5
397.0,True,False,1571065.0,8761.0,,462444.0,2.0,3.0,469089.0,-10.7,2.8
346.0,False,False,1571065.0,8761.0,,3494.0,3.0,3.0,599809.0,-18.7,19.5
328.0,False,False,1571065.0,8761.0,,462444.0,2.0,3.0,602730.0,-0.4,0.0
258.0,False,False,1571065.0,8761.0,,263220.0,2.0,3.0,550991.0,-18.7,9.5
227.0,False,False,1571065.0,8761.0,,263220.0,2.0,3.0,599809.0,-0.4,-0.1
185.0,False,False,1571065.0,8761.0,,58258.0,2.0,3.0,469089.0,16.1,2.1
99.0,False,False,1571065.0,8761.0,,229726.0,2.0,3.0,458730.0,0.0,0.1
63.0,False,False,1571065.0,8761.0,,550991.0,2.0,3.0,330057.0,8.2,0.2
49.8,False,False,1571065.0,8761.0,,469089.0,2.0,3.0,614746.0,0.0,-0.5
660.0,False,False,1571065.0,8761.0,,229726.0,3.0,4.0,554804.0,-19.7,18.3
647.0,False,False,1571065.0,8761.0,,58258.0,2.0,4.0,844331.0,-0.6,-1.1
548.0,False,False,1571065.0,8761.0,,58258.0,3.0,4.0,229905.0,22.5,13.4
504.0,False,False,1571065.0,8761.0,,399612.0,2.0,4.0,330057.0,0.0,0.1
477.0,True,False,1571065.0,8761.0,,554804.0,3.0,4.0,599809.0,-22.5,12.0
216.0,False,False,1571065.0,8761.0,,469089.0,3.0,5.0,229905.0,20.9,15.1
182.0,False,False,1571065.0,8761.0,,462444.0,2.0,5.0,614746.0,0.0,0.1
90.0,True,False,1571065.0,8761.0,,399612.0,2.0,5.0,330057.0,0.0,0.1
25.0,False,False,1571065.0,8761.0,,399612.0,3.0,5.0,458730.0,10.4,24.2
10.9,False,False,1571065.0,8761.0,,399612.0,2.0,5.0,3494.0,-0.6,-0.1
687.0,False,False,1571217.0,8797.0,,503689.0,2.0,1.0,837030.0,0.1,1.1
665.0,False,False,1571217.0,8797.0,,552523.0,2.0,1.0,608661.0,-7.0,-2.6
613.0,False,False,1571217.0,8797.0,,553607.0,2.0,1.0,503689.0,5.1,17.4
475.0,True,False,1571217.0,8797.0,,457598.0,2.0,1.0,608661.0,-2.4,1.1
400.0,True,False,1571217.0,8797.0,,503689.0,2.0,1.0,794503.0,-0.2,-0.1
351.0,False,False,1571217.0,8797.0,,503689.0,2.0,1.0,837030.0,0.0,0.1
338.0,False,False,1571217.0,8797.0,,840595.0,2.0,1.0,608661.0,0.6,-0.1
315.0,True,False,1571217.0,8797.0,,608661.0,2.0,1.0,552523.0,1.2,0.7
215.0,False,False,1571217.0,8797.0,,794503.0,2.0,1.0,553158.0,-15.8,1.8
84.0,False,False,1571217.0,8797.0,,743777.0,2.0,1.0,553158.0,8.7,18.5
58.3,True,False,1571217.0,8797.0,,743777.0,2.0,1.0,697722.0,-0.4,1.6
42.8,False,False,1571217.0,8797.0,,748788.0,2.0,1.0,552523.0,15.9,12.1
16.0,False,False,1571217.0,8797.0,,840595.0,2.0,1.0,552982.0,5.8,7.0
1.9,False,False,1571217.0,8797.0,,743777.0,3.0,1.0,550431.0,2.0,24.2
559.0,False,False,1571217.0,8797.0,,553166.0,2.0,2.0,748788.0,0.2,2.8
535.0,False,False,1571217.0,8797.0,,659767.0,2.0,2.0,748788.0,0.9,-0.1
453.0,False,False,1571217.0,8797.0,,748788.0,3.0,2.0,659767.0,-1.9,25.4
348.0,False,False,1571217.0,8797.0,,503689.0,2.0,2.0,168029.0,-16.8,11.5
303.0,False,False,1571217.0,8797.0,,553166.0,2.0,2.0,659767.0,0.0,0.1
288.0,False,False,1571217.0,8797.0,,503689.0,2.0,2.0,837030.0,0.0,0.1
262.0,False,False,1571217.0,8797.0,,503689.0,2.0,2.0,794503.0,10.1,17.8
153.0,False,False,1571217.0,8797.0,,168029.0,2.0,2.0,837030.0,14.3,15.6
126.0,True,False,1571217.0,8797.0,,503689.0,2.0,2.0,794503.0,0.0,0.1
112.0,False,False,1571217.0,8797.0,,608661.0,3.0,2.0,552982.0,-23.0,9.2
77.0,False,False,1571217.0,8797.0,,608661.0,2.0,2.0,457598.0,0.0,0.1
486.0,False,False,1571217.0,8797.0,,503689.0,2.0,3.0,794503.0,16.6,9.2
446.0,False,False,1571217.0,8797.0,,503689.0,2.0,3.0,837030.0,1.7,1.1
410.0,True,False,1571217.0,8797.0,,608661.0,2.0,3.0,606642.0,0.0,0.1
357.0,False,False,1571217.0,8797.0,,550431.0,2.0,3.0,168029.0,10.4,16.9
335.0,False,False,1571217.0,8797.0,,503689.0,2.0,3.0,837030.0,0.6,-1.0
259.0,False,False,1571217.0,8797.0,,263894.0,3.0,3.0,659767.0,-3.0,24.7
209.0,True,False,1571217.0,8797.0,,608661.0,2.0,3.0,552523.0,1.7,0.7
187.0,True,False,1571217.0,8797.0,,659767.0,2.0,3.0,263894.0,-0.9,-0.6
103.0,False,False,1571217.0,8797.0,,659767.0,3.0,3.0,552982.0,9.4,23.4
81.0,False,False,1571217.0,8797.0,,553158.0,2.0,3.0,697722.0,0.0,0.1
68.0,False,False,1571217.0,8797.0,,552982.0,3.0,3.0,659767.0,-11.4,23.7
55.0,False,False,1571217.0,8797.0,,66903.0,3.0,3.0,743777.0,13.5,23.7
679.0,False,False,1571217.0,8797.0,,552523.0,3.0,4.0,462970.0,-18.6,18.3
251.0,False,False,1571217.0,8797.0,,608661.0,3.0,4.0,462970.0,-12.0,22.8
215.0,True,False,1571217.0,8797.0,,503689.0,2.0,4.0,743777.0,0.6,1.3
58.4,False,False,1571217.0,8797.0,,503689.0,2.0,5.0,794503.0,0.6,19.8
704.0,False,False,1571348.0,8838.0,,609256.0,2.0,1.0,606912.0,-17.6,13.1
674.0,False,False,1571348.0,8838.0,,262890.0,3.0,1.0,266394.0,8.9,26.7
656.0,False,False,1571348.0,8838.0,,606912.0,2.0,1.0,292408.0,-6.8,2.6
536.0,False,False,1571348.0,8838.0,,599797.0,2.0,1.0,457594.0,-1.6,-0.1
525.0,False,False,1571348.0,8838.0,,606912.0,2.0,1.0,292408.0,0.4,0.7
499.0,False,False,1571348.0,8838.0,,509456.0,2.0,1.0,292408.0,0.9,1.1
453.0,False,False,1571348.0,8838.0,,509456.0,2.0,1.0,292408.0,0.0,0.1
291.0,False,False,1571348.0,8838.0,,606912.0,2.0,1.0,241712.0,-12.7,17.5
258.0,False,False,1571348.0,8838.0,,241712.0,3.0,1.0,606912.0,-25.0,-2.1
167.0,False,False,1571348.0,8838.0,,552805.0,3.0,1.0,266394.0,9.4,22.8
79.0,False,False,1571348.0,8838.0,,266394.0,3.0,1.0,552805.0,-24.3,-2.6
49.8,False,False,1571348.0,8838.0,,278479.0,3.0,1.0,609256.0,-14.5,20.0
571.0,False,False,1571348.0,8838.0,,550049.0,3.0,2.0,399599.0,15.0,20.3
551.0,False,False,1571348.0,8838.0,,229649.0,2.0,2.0,509456.0,-2.4,19.3
346.0,False,False,1571348.0,8838.0,,266394.0,2.0,2.0,398037.0,2.2,4.6
321.0,False,False,1571348.0,8838.0,,609256.0,2.0,2.0,606912.0,9.7,6.2
308.0,False,False,1571348.0,8838.0,,398037.0,3.0,2.0,266394.0,14.3,20.3
241.0,False,False,1571348.0,8838.0,,552805.0,2.0,2.0,398037.0,0.0,0.1
148.0,False,False,1571348.0,8838.0,,509456.0,2.0,2.0,241712.0,-2.2,19.8
2.4,False,False,1571348.0,8838.0,,509456.0,3.0,2.0,609256.0,24.1,0.7
645.0,False,False,1571348.0,8838.0,,606912.0,3.0,3.0,509456.0,15.5,18.8
574.0,False,False,1571348.0,8838.0,,266394.0,2.0,3.0,457594.0,-16.8,3.6
525.0,False,False,1571348.0,8838.0,,241712.0,3.0,3.0,609256.0,23.2,4.3
491.0,False,False,1571348.0,8838.0,,509456.0,2.0,3.0,606912.0,16.4,6.5
465.0,False,False,1571348.0,8838.0,,599797.0,3.0,3.0,266394.0,9.6,22.8
373.0,False,False,1571348.0,8838.0,,457594.0,3.0,3.0,399599.0,22.7,1.1
258.0,False,False,1571348.0,8838.0,,606912.0,3.0,3.0,241712.0,15.8,18.8
104.0,False,False,1571348.0,8838.0,,552805.0,3.0,3.0,457594.0,-3.0,24.2
31.9,False,False,1571348.0,8838.0,,292408.0,3.0,3.0,606912.0,11.2,21.4
621.0,False,False,1571348.0,8838.0,,552805.0,2.0,4.0,168061.0,6.3,0.2
607.0,False,False,1571348.0,8838.0,,278479.0,2.0,4.0,509456.0,-1.9,1.3
586.0,False,False,1571348.0,8838.0,,552805.0,2.0,4.0,168061.0,1.0,1.6
551.0,False,False,1571348.0,8838.0,,399599.0,3.0,4.0,266394.0,-22.2,12.4
516.0,False,False,1571348.0,8838.0,,263903.0,2.0,4.0,229649.0,0.1,0.2
478.0,False,False,1571348.0,8838.0,,606912.0,2.0,4.0,229649.0,0.9,15.1
209.0,False,False,1571348.0,8838.0,,552805.0,2.0,4.0,266394.0,-6.3,8.5
79.0,True,False,1571348.0,8838.0,,457594.0,3.0,4.0,266394.0,-20.5,12.6
681.0,False,False,1570832.0,8875.0,,393441.0,2.0,1.0,329468.0,14.1,14.4
457.0,False,False,1570832.0,8875.0,,509094.0,2.0,1.0,609848.0,2.2,0.8
387.0,False,False,1570832.0,8875.0,,329468.0,2.0,1.0,460833.0,-12.5,8.0
339.0,False,False,1570832.0,8875.0,,525052.0,2.0,1.0,842301.0,-0.2,-0.6
287.0,False,False,1570832.0,8875.0,,460833.0,2.0,1.0,266367.0,1.5,0.3
154.0,False,False,1570832.0,8875.0,,552183.0,3.0,1.0,509094.0,-16.6,21.8
124.0,False,False,1570832.0,8875.0,,296572.0,2.0,1.0,168051.0,4.2,3.8
98.0,True,False,1570832.0,8875.0,,393441.0,2.0,1.0,168051.0,1.5,-0.1
