clock,foul,gameId,index,isFreeThrow,make,pid,pts,qtr,x,y
677.0,False,1571285.0,33607.0,False,True,3493.0,2.0,1.0,0.0,0.1
662.0,False,1571285.0,33607.0,False,True,295432.0,2.0,1.0,1.4,15.9
648.0,False,1571285.0,33607.0,False,False,509449.0,0.0,1.0,2.8,16.5
640.0,False,1571285.0,33607.0,False,False,262882.0,0.0,1.0,1.7,0.2
616.0,False,1571285.0,33607.0,False,True,509449.0,3.0,1.0,18.4,16.0
597.0,False,1571285.0,33607.0,False,False,266358.0,0.0,1.0,7.9,19.5
591.0,False,1571285.0,33607.0,False,True,509449.0,2.0,1.0,13.8,14.4
562.0,False,1571285.0,33607.0,False,False,399702.0,0.0,1.0,-11.5,15.4
546.0,False,1571285.0,33607.0,False,True,469085.0,2.0,1.0,7.9,17.8
513.0,False,1571285.0,33607.0,False,False,469085.0,0.0,1.0,-6.0,0.0
507.0,False,1571285.0,33607.0,False,True,399702.0,2.0,1.0,-2.0,1.1
493.0,False,1571285.0,33607.0,False,False,553575.0,0.0,1.0,-23.3,10.5
484.0,False,1571285.0,33607.0,False,False,266358.0,0.0,1.0,2.7,5.6
471.0,False,1571285.0,33607.0,False,False,399702.0,0.0,1.0,-5.6,7.0
460.0,False,1571285.0,33607.0,False,True,660085.0,3.0,1.0,22.8,2.6
440.0,False,1571285.0,33607.0,False,True,266358.0,2.0,1.0,1.5,10.0
423.0,False,1571285.0,33607.0,False,True,469085.0,2.0,1.0,0.0,0.1
401.0,False,1571285.0,33607.0,False,False,399702.0,0.0,1.0,23.3,-2.4
393.0,False,1571285.0,33607.0,False,True,509449.0,3.0,1.0,7.9,23.2
371.0,False,1571285.0,33607.0,False,False,295432.0,0.0,1.0,-2.0,0.0
349.0,False,1571285.0,33607.0,False,True,262882.0,2.0,1.0,-13.0,12.6
340.0,False,1571285.0,33607.0,False,False,3493.0,0.0,1.0,0.0,0.1
334.0,False,1571285.0,33607.0,False,True,398066.0,2.0,1.0,1.2,-0.1
324.0,False,1571285.0,33607.0,False,False,553575.0,0.0,1.0,2.4,-0.1
304.0,False,1571285.0,33607.0,False,True,660085.0,2.0,1.0,-13.5,-1.5
285.0,False,1571285.0,33607.0,False,False,262882.0,0.0,1.0,20.2,13.9
276.0,False,1571285.0,33607.0,False,False,553575.0,0.0,1.0,1.4,0.2
270.0,False,1571285.0,33607.0,False,False,266358.0,0.0,1.0,-3.2,-0.1
250.0,False,1571285.0,33607.0,False,False,509449.0,0.0,1.0,2.5,5.6
243.0,False,1571285.0,33607.0,False,False,262882.0,0.0,1.0,-1.4,-0.1
241.0,False,1571285.0,33607.0,False,True,398066.0,2.0,1.0,-0.1,0.2
210.0,False,1571285.0,33607.0,False,True,509449.0,2.0,1.0,9.6,16.5
178.0,False,1571285.0,33607.0,False,False,266358.0,0.0,1.0,-5.6,3.6
169.0,False,1571285.0,33607.0,False,False,616982.0,0.0,1.0,2.8,1.0
156.0,False,1571285.0,33607.0,False,True,660085.0,2.0,1.0,-10.7,15.6
107.0,False,1571285.0,33607.0,False,False,393434.0,0.0,1.0,15.3,19.5
79.0,False,1571285.0,33607.0,False,False,660085.0,0.0,1.0,-2.5,0.2
76.0,False,1571285.0,33607.0,False,True,616982.0,2.0,1.0,0.0,0.1
65.0,False,1571285.0,33607.0,False,True,393434.0,2.0,1.0,7.9,1.6
59.7,False,1571285.0,33607.0,False,True,332695.0,2.0,1.0,1.9,-0.1
49.1,False,1571285.0,33607.0,False,True,262882.0,2.0,1.0,-10.2,18.0
37.9,False,1571285.0,33607.0,False,False,398090.0,0.0,1.0,-15.3,2.8
18.9,False,1571285.0,33607.0,False,False,262882.0,0.0,1.0,-6.0,18.8
0.1,False,1571285.0,33607.0,False,False,509449.0,0.0,1.0,9.6,22.3
677.0,False,1571285.0,33607.0,False,True,398090.0,2.0,2.0,11.4,1.1
638.0,False,1571285.0,33607.0,False,False,660085.0,0.0,2.0,-13.7,27.2
613.0,False,1571285.0,33607.0,False,False,295432.0,0.0,2.0,4.0,0.3
602.0,False,1571285.0,33607.0,False,True,393434.0,2.0,2.0,-0.9,-0.1
582.0,False,1571285.0,33607.0,False,True,660085.0,2.0,2.0,-0.2,-0.1
570.0,False,1571285.0,33607.0,False,False,398066.0,0.0,2.0,-2.5,0.0
545.0,False,1571285.0,33607.0,False,False,168016.0,0.0,2.0,-9.1,23.2
517.0,False,1571285.0,33607.0,False,False,393434.0,0.0,2.0,15.5,18.5
492.0,False,1571285.0,33607.0,False,False,76032.0,0.0,2.0,-7.8,19.8
477.0,False,1571285.0,33607.0,False,False,266358.0,0.0,2.0,-0.9,1.6
459.0,False,1571285.0,33607.0,False,True,295432.0,2.0,2.0,7.4,14.9
448.0,False,1571285.0,33607.0,False,True,845564.0,3.0,2.0,16.6,19.0
416.0,False,1571285.0,33607.0,False,False,845564.0,0.0,2.0,5.5,19.8
409.0,False,1571285.0,33607.0,False,True,295432.0,2.0,2.0,1.7,-0.5
396.0,False,1571285.0,33607.0,False,False,469085.0,0.0,2.0,-18.4,17.5
375.0,False,1571285.0,33607.0,False,True,393434.0,2.0,2.0,0.1,0.2
318.0,False,1571285.0,33607.0,False,False,553575.0,0.0,2.0,16.8,7.7
309.0,False,1571285.0,33607.0,False,False,604898.0,0.0,2.0,-2.2,0.0
267.0,False,1571285.0,33607.0,False,False,509449.0,0.0,2.0,20.4,3.6
258.0,False,1571285.0,33607.0,False,True,469085.0,2.0,2.0,2.5,-0.1
232.0,False,1571285.0,33607.0,False,True,266358.0,2.0,2.0,-2.2,-0.5
222.0,False,1571285.0,33607.0,False,False,469085.0,0.0,2.0,-2.8,1.5
212.0,False,1571285.0,33607.0,False,False,266358.0,0.0,2.0,-0.9,0.2
210.0,False,1571285.0,33607.0,False,False,266358.0,0.0,2.0,0.0,0.1
203.0,False,1571285.0,33607.0,False,False,553575.0,0.0,2.0,-1.9,-0.1
189.0,False,1571285.0,33607.0,False,True,398066.0,2.0,2.0,-2.2,1.1
154.0,False,1571285.0,33607.0,False,True,398066.0,2.0,2.0,4.0,3.1
139.0,False,1571285.0,33607.0,False,False,509449.0,0.0,2.0,0.9,0.0
116.0,False,1571285.0,33607.0,False,False,399702.0,0.0,2.0,4.5,23.4
102.0,False,1571285.0,33607.0,False,False,399702.0,0.0,2.0,1.5,-0.1
94.0,False,1571285.0,33607.0,False,True,509449.0,2.0,2.0,6.1,16.0
72.0,False,1571285.0,33607.0,False,True,604898.0,2.0,2.0,0.6,0.7
48.9,False,1571285.0,33607.0,False,False,399702.0,0.0,2.0,6.4,23.9
40.9,False,1571285.0,33607.0,False,True,398066.0,2.0,2.0,-10.9,1.6
10.9,False,1571285.0,33607.0,False,False,262882.0,0.0,2.0,-4.5,1.1
4.9,False,1571285.0,33607.0,False,False,399702.0,0.0,2.0,-13.8,20.3
0.1,False,1571285.0,33607.0,False,True,229602.0,3.0,2.0,23.5,-0.1
667.0,False,1571285.0,33607.0,False,True,469085.0,2.0,3.0,0.0,0.1
623.0,False,1571285.0,33607.0,False,False,295432.0,0.0,3.0,4.2,2.6
613.0,False,1571285.0,33607.0,False,True,266358.0,2.0,3.0,-0.9,15.9
594.0,False,1571285.0,33607.0,False,False,509449.0,0.0,3.0,-9.9,9.5
592.0,False,1571285.0,33607.0,False,False,3493.0,0.0,3.0,0.4,0.3
582.0,False,1571285.0,33607.0,False,True,399702.0,3.0,3.0,-23.7,2.1
566.0,False,1571285.0,33607.0,False,True,553575.0,2.0,3.0,-17.1,12.0
546.0,False,1571285.0,33607.0,False,True,399702.0,3.0,3.0,4.8,26.2
518.0,False,1571285.0,33607.0,False,False,469085.0,0.0,3.0,-15.3,-0.6
513.0,False,1571285.0,33607.0,False,True,266358.0,2.0,3.0,0.0,0.1
484.0,False,1571285.0,33607.0,False,True,399702.0,3.0,3.0,8.2,23.4
463.0,False,1571285.0,33607.0,False,True,295432.0,2.0,3.0,-1.2,-0.5
442.0,False,1571285.0,33607.0,False,True,553575.0,3.0,3.0,-19.7,15.9
418.0,False,1571285.0,33607.0,False,False,266358.0,0.0,3.0,-7.1,23.2
406.0,False,1571285.0,33607.0,False,False,295432.0,0.0,3.0,-16.5,7.0
384.0,False,1571285.0,33607.0,False,False,509449.0,0.0,3.0,-23.8,-1.9
354.0,False,1571285.0,33607.0,False,True,229602.0,3.0,3.0,18.7,16.4
333.0,False,1571285.0,33607.0,False,False,399702.0,0.0,3.0,-18.4,18.3
316.0,False,1571285.0,33607.0,False,True,553575.0,2.0,3.0,17.6,1.3
301.0,False,1571285.0,33607.0,False,False,509449.0,0.0,3.0,-1.9,0.0
295.0,False,1571285.0,33607.0,False,True,553575.0,2.0,3.0,0.4,0.2
276.0,False,1571285.0,33607.0,False,True,398066.0,2.0,3.0,0.2,9.5
254.0,False,1571285.0,33607.0,False,True,229602.0,3.0,3.0,23.3,-2.9
243.0,False,1571285.0,33607.0,False,False,393434.0,0.0,3.0,-20.4,4.7
235.0,False,1571285.0,33607.0,False,True,509449.0,2.0,3.0,5.0,2.3
