clock,fastBreak,foul,gameId,index,isFastBreak,pid,pts,qtr,scorerId,x,y
130.0,False,False,1571528.0,83.0,,3315.0,3.0,1.0,329672.0,-22.0,11.1
87.0,False,False,1571528.0,83.0,,698651.0,3.0,1.0,263217.0,-22.8,0.2
31.0,False,False,1571528.0,83.0,,174063.0,2.0,1.0,3234.0,-0.1,-0.1
14.0,False,False,1571528.0,83.0,,263217.0,3.0,1.0,3315.0,-22.7,-0.6
678.0,False,False,1571528.0,83.0,,400599.0,2.0,2.0,65820.0,-17.3,11.5
590.0,False,False,1571528.0,83.0,,174063.0,2.0,2.0,65820.0,1.2,0.7
496.0,False,False,1571528.0,83.0,,395388.0,3.0,2.0,229738.0,22.5,2.3
468.0,False,False,1571528.0,83.0,,174063.0,2.0,2.0,214168.0,-0.6,1.8
359.0,False,False,1571528.0,83.0,,332691.0,2.0,2.0,553573.0,-7.0,2.1
311.0,False,False,1571528.0,83.0,,395388.0,3.0,2.0,229738.0,22.5,0.3
274.0,False,False,1571528.0,83.0,,3234.0,3.0,2.0,65820.0,11.9,21.0
264.0,False,False,1571528.0,83.0,,395388.0,2.0,2.0,553573.0,0.1,-0.1
246.0,False,False,1571528.0,83.0,,3234.0,2.0,2.0,552309.0,0.0,0.1
234.0,False,False,1571528.0,83.0,,395388.0,3.0,2.0,229738.0,21.2,12.0
216.0,False,False,1571528.0,83.0,,3234.0,2.0,2.0,65820.0,1.5,0.2
170.0,False,False,1571528.0,83.0,,395388.0,3.0,2.0,332691.0,-17.9,17.4
706.0,True,False,1571528.0,83.0,,229738.0,2.0,3.0,395388.0,0.9,0.2
587.0,False,False,1571528.0,83.0,,214168.0,2.0,3.0,174063.0,0.1,0.0
519.0,False,False,1571528.0,83.0,,172537.0,3.0,3.0,174063.0,23.3,2.3
483.0,False,False,1571528.0,83.0,,830647.0,2.0,3.0,553573.0,2.0,0.2
373.0,False,False,1571528.0,83.0,,400599.0,2.0,3.0,3234.0,15.0,1.1
261.0,False,False,1571528.0,83.0,,214168.0,2.0,3.0,172537.0,5.0,6.1
205.0,False,False,1571528.0,83.0,,172537.0,2.0,3.0,552309.0,-14.8,6.5
163.0,False,False,1571528.0,83.0,,174063.0,3.0,3.0,172537.0,23.5,1.1
60.0,False,False,1571528.0,83.0,,329672.0,2.0,3.0,553573.0,-2.0,1.1
551.0,False,False,1571528.0,83.0,,263217.0,2.0,4.0,229738.0,3.0,-0.1
530.0,False,False,1571528.0,83.0,,552309.0,2.0,4.0,65820.0,7.4,18.5
513.0,False,False,1571528.0,83.0,,830647.0,2.0,4.0,395388.0,1.5,0.2
369.0,False,False,1571528.0,83.0,,3234.0,2.0,4.0,174063.0,0.2,0.3
327.0,False,False,1571528.0,83.0,,395388.0,3.0,4.0,229738.0,6.8,23.7
245.0,False,False,1571528.0,83.0,,395388.0,2.0,4.0,263217.0,-1.4,0.7
158.0,False,False,1571528.0,83.0,,263217.0,2.0,4.0,553573.0,-1.9,0.0
143.0,False,False,1571528.0,83.0,,172537.0,2.0,4.0,3234.0,0.0,0.1
55.9,False,False,1571528.0,83.0,,395388.0,2.0,4.0,553573.0,0.0,0.1
706.0,False,False,1570469.0,126.0,,338365.0,2.0,1.0,468895.0,-1.4,14.6
675.0,False,False,1570469.0,126.0,,417020.0,2.0,1.0,457611.0,0.0,-0.1
606.0,False,False,1570469.0,126.0,,2989.0,2.0,1.0,743777.0,-1.6,0.2
588.0,False,False,1570469.0,126.0,,552336.0,3.0,1.0,338365.0,-23.5,7.5
538.0,False,False,1570469.0,126.0,,338365.0,2.0,1.0,457611.0,-7.4,0.8
521.0,False,False,1570469.0,126.0,,794503.0,2.0,1.0,168029.0,-11.9,16.9
459.0,False,False,1570469.0,126.0,,2989.0,2.0,1.0,794503.0,-14.0,15.9
411.0,False,False,1570469.0,126.0,,417020.0,3.0,1.0,338365.0,-24.0,1.6
387.0,False,False,1570469.0,126.0,,550431.0,2.0,1.0,168029.0,12.3,16.9
329.0,False,False,1570469.0,126.0,,468895.0,2.0,1.0,417020.0,0.0,0.1
311.0,False,False,1570469.0,126.0,,550431.0,2.0,1.0,837030.0,-4.8,2.8
246.0,False,False,1570469.0,126.0,,457611.0,2.0,1.0,468895.0,1.0,0.2
182.0,False,False,1570469.0,126.0,,468895.0,3.0,1.0,173004.0,22.3,4.6
124.0,False,False,1570469.0,126.0,,66903.0,2.0,1.0,837030.0,8.2,13.9
110.0,False,False,1570469.0,126.0,,229912.0,2.0,1.0,338365.0,0.4,-0.1
87.0,False,False,1570469.0,126.0,,338365.0,2.0,1.0,552336.0,0.0,0.1
61.0,False,False,1570469.0,126.0,,66903.0,2.0,1.0,553158.0,-6.5,18.8
42.3,False,False,1570469.0,126.0,,66903.0,2.0,1.0,553158.0,2.8,17.4
12.5,False,False,1570469.0,126.0,,173004.0,3.0,1.0,338365.0,9.1,22.4
692.0,False,False,1570469.0,126.0,,173004.0,3.0,2.0,504523.0,6.1,24.4
647.0,False,False,1570469.0,126.0,,253980.0,3.0,2.0,504523.0,-15.1,20.8
634.0,False,False,1570469.0,126.0,,66903.0,2.0,2.0,3313.0,1.2,0.8
612.0,False,False,1570469.0,126.0,,504523.0,2.0,2.0,552336.0,-5.3,3.6
543.0,False,False,1570469.0,126.0,,3313.0,2.0,2.0,697722.0,17.3,11.6
458.0,True,False,1570469.0,126.0,,3313.0,2.0,2.0,697722.0,0.0,0.1
382.0,False,False,1570469.0,126.0,,468895.0,2.0,2.0,253980.0,0.0,0.1
364.0,False,False,1570469.0,126.0,,468895.0,3.0,2.0,457611.0,15.3,19.0
340.0,True,False,1570469.0,126.0,,468895.0,2.0,2.0,417020.0,0.0,0.1
300.0,False,False,1570469.0,126.0,,173004.0,3.0,2.0,457611.0,23.0,2.1
286.0,False,False,1570469.0,126.0,,743777.0,3.0,2.0,794503.0,18.1,15.4
231.0,False,False,1570469.0,126.0,,338365.0,2.0,2.0,417020.0,0.0,0.1
205.0,True,False,1570469.0,126.0,,468895.0,2.0,2.0,338365.0,-0.1,11.0
183.0,False,False,1570469.0,126.0,,173004.0,3.0,2.0,468895.0,0.2,25.2
143.0,False,False,1570469.0,126.0,,457611.0,2.0,2.0,468895.0,0.1,0.0
33.5,False,False,1570469.0,126.0,,468895.0,2.0,2.0,229912.0,0.0,0.1
21.3,False,False,1570469.0,126.0,,794503.0,2.0,2.0,837030.0,1.7,0.2
696.0,False,False,1570469.0,126.0,,794503.0,2.0,3.0,837030.0,6.3,1.1
594.0,False,False,1570469.0,126.0,,468895.0,2.0,3.0,552336.0,0.2,5.1
500.0,False,False,1570469.0,126.0,,229912.0,3.0,3.0,552336.0,-20.5,16.5
221.0,False,False,1570469.0,126.0,,550431.0,2.0,3.0,3313.0,0.2,0.8
159.0,True,False,1570469.0,126.0,,468895.0,3.0,3.0,338365.0,19.2,15.9
108.0,False,False,1570469.0,126.0,,794503.0,2.0,3.0,550431.0,0.0,0.1
35.1,False,False,1570469.0,126.0,,3313.0,2.0,3.0,553158.0,1.0,19.0
691.0,False,False,1570469.0,126.0,,3313.0,3.0,4.0,66903.0,-7.6,24.2
531.0,False,False,1570469.0,126.0,,417020.0,3.0,4.0,552336.0,-5.6,24.2
477.0,False,False,1570469.0,126.0,,468895.0,2.0,4.0,253980.0,-9.0,0.0
441.0,False,False,1570469.0,126.0,,253980.0,3.0,4.0,468895.0,-1.2,25.7
334.0,False,False,1570469.0,126.0,,66903.0,2.0,4.0,794503.0,-16.8,12.0
311.0,False,False,1570469.0,126.0,,66903.0,3.0,4.0,550431.0,-2.5,25.4
270.0,False,False,1570469.0,126.0,,253980.0,2.0,4.0,468895.0,0.2,0.8
246.0,True,False,1570469.0,126.0,,468895.0,3.0,4.0,457611.0,-23.7,1.8
130.0,True,False,1570469.0,126.0,,794503.0,2.0,4.0,66903.0,0.0,0.1
115.0,False,False,1570469.0,126.0,,173004.0,2.0,4.0,338365.0,15.1,11.5
53.3,False,False,1570469.0,126.0,,173004.0,2.0,4.0,457611.0,-11.7,3.1
29.9,False,False,1570469.0,126.0,,468895.0,3.0,4.0,338365.0,5.1,25.7
702.0,False,False,1571389.0,181.0,,462980.0,3.0,1.0,609567.0,-12.2,24.4
614.0,False,False,1571389.0,181.0,,456451.0,3.0,1.0,263884.0,-8.8,23.7
598.0,False,False,1571389.0,181.0,,262882.0,2.0,1.0,604898.0,1.7,0.7
561.0,True,False,1571389.0,181.0,,456451.0,2.0,1.0,253995.0,-5.3,6.1
424.0,False,False,1571389.0,181.0,,609567.0,2.0,1.0,253995.0,15.0,3.1
363.0,False,False,1571389.0,181.0,,262882.0,2.0,1.0,509450.0,4.2,16.0
328.0,False,False,1571389.0,181.0,,262882.0,2.0,1.0,509450.0,4.2,17.4
264.0,False,False,1571389.0,181.0,,295432.0,2.0,1.0,509450.0,-0.9,1.6
242.0,False,False,1571389.0,181.0,,262882.0,2.0,1.0,509450.0,4.0,17.8
190.0,False,False,1571389.0,181.0,,262882.0,3.0,1.0,509450.0,-5.2,24.2
174.0,False,False,1571389.0,181.0,,456451.0,2.0,1.0,552980.0,-16.0,1.1
82.0,False,False,1571389.0,181.0,,393434.0,2.0,1.0,509450.0,0.9,1.1
43.3,True,False,1571389.0,181.0,,295432.0,3.0,1.0,393434.0,19.5,15.4
32.7,False,False,1571389.0,181.0,,329824.0,2.0,1.0,602028.0,2.8,8.5
697.0,False,False,1571389.0,181.0,,398066.0,3.0,2.0,393434.0,-23.7,2.8
648.0,False,False,1571389.0,181.0,,295432.0,2.0,2.0,398066.0,8.2,1.6
634.0,False,False,1571389.0,181.0,,329824.0,2.0,2.0,602028.0,0.0,0.1
567.0,False,False,1571389.0,181.0,,295432.0,2.0,2.0,398066.0,-1.4,10.5
552.0,False,False,1571389.0,181.0,,340730.0,2.0,2.0,602028.0,1.0,1.1
541.0,False,False,1571389.0,181.0,,699950.0,2.0,2.0,393434.0,15.6,1.8
417.0,False,False,1571389.0,181.0,,503779.0,2.0,2.0,266358.0,-7.3,4.1
347.0,False,False,1571389.0,181.0,,262882.0,2.0,2.0,266358.0,0.0,0.1
299.0,False,False,1571389.0,181.0,,253995.0,2.0,2.0,462980.0,-13.8,9.0
204.0,False,False,1571389.0,181.0,,262882.0,2.0,2.0,398066.0,5.5,2.3
180.0,False,False,1571389.0,181.0,,462980.0,3.0,2.0,456451.0,8.1,24.2
75.0,False,False,1571389.0,181.0,,253995.0,2.0,2.0,456451.0,-17.3,1.8
39.2,True,False,1571389.0,181.0,,262882.0,2.0,2.0,295432.0,1.9,0.7
26.9,False,False,1571389.0,181.0,,462980.0,2.0,2.0,253995.0,-0.2,1.3
703.0,False,False,1571389.0,181.0,,262882.0,2.0,3.0,266358.0,-6.1,18.0
681.0,True,False,1571389.0,181.0,,262882.0,2.0,3.0,266358.0,0.6,0.8
580.0,False,False,1571389.0,181.0,,604898.0,3.0,3.0,266358.0,9.9,23.2
563.0,False,False,1571389.0,181.0,,253995.0,2.0,3.0,462980.0,-1.7,1.6
547.0,False,False,1571389.0,181.0,,509450.0,2.0,3.0,262882.0,1.7,0.7
470.0,False,False,1571389.0,181.0,,462980.0,2.0,3.0,253995.0,-1.6,1.1
387.0,False,False,1571389.0,181.0,,262882.0,2.0,3.0,604898.0,-12.2,13.6
374.0,False,False,1571389.0,181.0,,456451.0,2.0,3.0,263884.0,-6.1,5.6
359.0,False,False,1571389.0,181.0,,262882.0,2.0,3.0,266358.0,8.9,2.6
325.0,False,False,1571389.0,181.0,,262882.0,3.0,3.0,503779.0,-0.2,25.2
256.0,False,False,1571389.0,181.0,,262882.0,2.0,3.0,398066.0,-1.4,1.1
218.0,False,False,1571389.0,181.0,,262882.0,3.0,3.0,266358.0,24.0,2.3
131.0,False,False,1571389.0,181.0,,456451.0,2.0,3.0,602028.0,1.7,0.7
42.4,True,False,1571389.0,181.0,,552980.0,2.0,3.0,606731.0,0.0,0.1
605.0,False,False,1571389.0,181.0,,503779.0,2.0,4.0,393434.0,13.5,11.5
548.0,False,False,1571389.0,181.0,,462980.0,2.0,4.0,606731.0,1.2,6.1
533.0,False,False,1571389.0,181.0,,262882.0,2.0,4.0,509450.0,-7.8,17.0
479.0,False,False,1571389.0,181.0,,552980.0,3.0,4.0,340730.0,14.0,21.3
445.0,False,False,1571389.0,181.0,,340730.0,2.0,4.0,606731.0,3.0,1.1
435.0,False,False,1571389.0,181.0,,262882.0,2.0,4.0,393434.0,9.4,16.9
417.0,False,False,1571389.0,181.0,,340730.0,3.0,4.0,462980.0,15.3,21.3
406.0,False,False,1571389.0,181.0,,262882.0,2.0,4.0,509450.0,0.9,0.7
385.0,False,False,1571389.0,181.0,,393434.0,3.0,4.0,509450.0,-0.2,25.2
210.0,True,False,1571389.0,181.0,,456451.0,3.0,4.0,462980.0,4.0,24.4
