clock,foul,gameId,index,isFreeThrow,make,pid,pts,qtr,x,y
612.0,False,1571752.0,0.0,False,True,513268.0,3.0,4.0,-23.7,0.2
573.0,False,1571752.0,0.0,False,True,263217.0,3.0,4.0,23.0,-0.6
559.0,False,1571752.0,0.0,False,True,699826.0,2.0,4.0,0.0,0.1
515.0,False,1571752.0,0.0,False,True,551787.0,2.0,4.0,-10.4,4.7
492.0,False,1571752.0,0.0,False,False,229738.0,0.0,4.0,2.5,-0.6
465.0,False,1571752.0,0.0,False,True,551787.0,2.0,4.0,-6.5,4.7
448.0,False,1571752.0,0.0,False,False,395388.0,0.0,4.0,-2.2,0.7
445.0,False,1571752.0,0.0,False,False,253975.0,0.0,4.0,3.2,1.1
420.0,False,1571752.0,0.0,False,True,699826.0,3.0,4.0,-4.3,25.2
401.0,False,1571752.0,0.0,False,True,699826.0,2.0,4.0,0.0,0.1
357.0,False,1571752.0,0.0,False,False,699826.0,0.0,4.0,-4.5,24.7
347.0,False,1571752.0,0.0,False,True,395388.0,3.0,4.0,15.6,19.5
334.0,False,1571752.0,0.0,False,False,552183.0,0.0,4.0,-2.0,-0.6
307.0,False,1571752.0,0.0,False,False,509094.0,0.0,4.0,23.3,0.7
258.0,False,1571752.0,0.0,False,False,395388.0,0.0,4.0,-13.0,21.4
238.0,False,1571752.0,0.0,False,False,552183.0,0.0,4.0,5.0,18.5
201.0,False,1571752.0,0.0,False,True,842301.0,2.0,4.0,8.4,1.1
158.0,False,1571752.0,0.0,False,False,525052.0,0.0,4.0,14.0,4.7
146.0,False,1571752.0,0.0,False,True,395388.0,3.0,4.0,0.9,23.9
108.0,False,1571752.0,0.0,False,False,525052.0,0.0,4.0,-20.7,13.9
86.0,False,1571752.0,0.0,False,False,395388.0,0.0,4.0,18.6,17.5
79.0,False,1571752.0,0.0,False,False,513268.0,0.0,4.0,-2.7,1.3
58.1,False,1571752.0,0.0,False,True,551787.0,2.0,4.0,2.0,0.2
34.9,False,1571752.0,0.0,False,False,395388.0,0.0,4.0,0.2,19.3
711.0,False,1571711.0,156.0,False,True,329830.0,2.0,1.0,1.7,0.0
677.0,False,1571711.0,156.0,False,False,329525.0,0.0,1.0,4.0,23.7
673.0,False,1571711.0,156.0,False,True,456450.0,2.0,1.0,2.4,16.5
654.0,False,1571711.0,156.0,False,True,509450.0,2.0,1.0,5.5,17.5
631.0,False,1571711.0,156.0,False,False,548635.0,0.0,1.0,23.2,0.0
610.0,False,1571711.0,156.0,False,False,509450.0,0.0,1.0,-10.4,21.8
591.0,False,1571711.0,156.0,False,True,456450.0,2.0,1.0,0.0,0.1
575.0,False,1571711.0,156.0,False,False,262882.0,0.0,1.0,-15.6,5.6
563.0,False,1571711.0,156.0,False,True,329830.0,2.0,1.0,-4.7,12.4
549.0,False,1571711.0,156.0,False,False,509450.0,0.0,1.0,-2.2,0.0
533.0,False,1571711.0,156.0,False,False,503779.0,0.0,1.0,-11.9,22.8
519.0,False,1571711.0,156.0,False,False,509450.0,0.0,1.0,-1.1,-0.1
506.0,False,1571711.0,156.0,False,True,329830.0,2.0,1.0,1.9,0.2
492.0,False,1571711.0,156.0,False,False,266358.0,0.0,1.0,-12.0,10.0
482.0,False,1571711.0,156.0,False,True,262882.0,2.0,1.0,-0.4,-0.6
464.0,False,1571711.0,156.0,False,False,548635.0,0.0,1.0,-1.9,0.0
458.0,False,1571711.0,156.0,False,True,604898.0,2.0,1.0,0.0,0.1
436.0,False,1571711.0,156.0,False,False,548635.0,0.0,1.0,-0.1,1.6
435.0,False,1571711.0,156.0,False,False,679478.0,0.0,1.0,0.6,1.3
428.0,False,1571711.0,156.0,False,True,266358.0,3.0,1.0,22.5,4.1
411.0,False,1571711.0,156.0,False,True,679478.0,2.0,1.0,0.0,0.1
380.0,False,1571711.0,156.0,False,True,503779.0,2.0,1.0,0.0,0.1
366.0,False,1571711.0,156.0,False,False,329830.0,0.0,1.0,-4.5,23.7
